,great_wood,great_wood,regen4,regen4,regen2,regen2,cat_bield,cat_bield,regen1,regen1,regen5,regen5,regen6,regen6,norway,norway,regen3,regen3,regen7,regen7
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2023-08-12 20:30:00,15.121,100.127,14.596,102.597,15.071,100.614,15.068,100.405,14.609,100.042,14.543,101.263,14.552,101.045,14.574,100.735,15.057,101.74,14.54,101.383
2023-08-12 21:00:00,15.121,101.659,14.596,104.046,15.071,102.497,15.068,99.932,14.609,99.559,14.543,101.263,14.552,101.045,14.574,101.74,14.556,101.74,14.54,101.383
2023-08-12 21:30:00,14.62,101.15,14.596,103.565,15.071,100.614,15.068,101.346,14.609,101.001,14.543,102.249,14.552,101.045,14.574,102.24,15.057,103.733,14.54,101.383
2023-08-12 22:00:00,14.62,101.15,14.596,104.046,15.071,102.497,15.068,101.346,14.609,100.042,14.543,101.757,14.552,101.554,14.574,102.739,14.556,101.74,14.54,101.87
2023-08-12 22:30:00,14.62,101.659,14.596,103.082,15.071,102.497,15.068,100.876,14.609,99.559,14.543,100.767,14.552,101.554,14.574,101.238,14.556,102.24,14.54,101.383
2023-08-12 23:00:00,14.62,101.15,14.596,102.597,15.071,102.029,15.068,100.876,14.609,99.559,14.543,102.249,14.552,101.045,14.574,101.238,14.556,101.74,14.54,101.383
2023-08-12 23:30:00,14.62,101.659,14.596,102.11,15.071,102.497,15.068,99.458,14.609,99.075,14.543,100.269,14.552,101.045,14.574,101.238,14.556,103.237,14.54,101.87
2023-08-13 00:00:00,14.62,100.639,14.596,104.046,15.071,100.614,14.567,98.981,14.108,98.103,14.543,101.263,14.552,101.045,14.574,100.231,14.556,101.74,14.039,101.383
2023-08-13 00:30:00,14.62,100.639,14.095,102.597,14.57,101.087,14.567,98.981,14.108,97.614,14.543,98.766,14.051,100.534,14.574,100.231,14.556,101.74,14.039,100.895
2023-08-13 01:00:00,14.62,98.58,14.095,103.082,14.57,100.614,14.567,98.503,14.108,98.103,14.042,98.766,14.051,98.991,14.073,100.735,14.055,101.74,14.039,101.383
2023-08-13 01:30:00,14.62,97.02,14.095,102.597,14.57,100.614,14.567,98.503,13.607,96.632,14.042,98.262,14.051,101.045,14.073,99.219,14.055,100.231,13.537,100.895
2023-08-13 02:00:00,14.119,98.062,14.095,102.597,14.069,100.614,14.567,98.024,14.108,96.632,14.042,98.262,14.051,99.507,14.073,99.219,14.055,100.735,13.537,100.405
2023-08-13 02:30:00,14.119,97.541,13.594,103.082,14.069,100.139,14.567,97.543,14.108,97.124,14.042,99.77,14.051,100.534,14.073,99.219,14.055,101.74,14.039,99.913
2023-08-13 03:00:00,14.62,97.541,14.095,103.082,14.57,99.663,14.066,98.024,13.607,96.139,14.042,98.262,14.051,100.021,14.073,99.219,14.055,100.735,13.537,99.913
2023-08-13 03:30:00,14.119,98.58,13.594,103.565,14.069,99.184,14.066,98.024,13.607,97.614,13.542,99.77,14.051,99.507,14.073,98.71,14.055,100.231,13.537,99.913
2023-08-13 04:00:00,14.119,98.062,13.594,103.082,14.069,101.087,14.066,98.024,13.607,97.124,13.542,98.766,14.051,97.955,14.073,98.201,13.555,100.231,13.537,99.913
2023-08-13 04:30:00,13.618,98.062,13.594,103.082,14.069,99.663,14.066,98.503,13.105,97.124,13.542,98.766,13.55,98.474,13.572,99.219,13.555,100.735,13.537,99.913
2023-08-13 05:00:00,13.618,98.062,13.594,102.597,13.568,99.663,14.066,98.503,13.105,96.632,13.542,98.262,13.55,97.435,13.572,97.178,13.555,99.726,13.036,100.405
2023-08-13 05:30:00,13.618,97.541,13.093,101.131,13.568,98.704,14.066,97.543,13.105,97.124,13.542,98.262,13.55,96.39,13.572,96.664,13.555,99.726,13.036,100.895
2023-08-13 06:00:00,13.618,98.58,13.093,101.621,13.568,100.139,14.066,97.543,13.105,96.632,13.542,98.262,13.55,98.474,13.572,98.71,13.555,101.74,13.537,100.405
2023-08-13 06:30:00,13.618,99.613,13.594,103.565,13.568,99.184,14.066,98.024,13.105,96.632,13.542,98.766,13.55,98.474,13.572,99.219,13.555,101.238,13.537,99.42
2023-08-13 07:00:00,13.618,99.097,13.093,105.004,13.568,98.704,14.066,98.503,13.105,99.559,13.041,100.269,13.55,98.474,13.572,99.219,13.555,101.238,13.036,100.895
2023-08-13 07:30:00,13.618,99.097,13.093,105.004,13.568,101.087,14.066,97.543,13.105,98.59,13.542,100.767,13.049,101.045,13.071,101.238,13.555,99.726,13.036,100.895
2023-08-13 08:00:00,13.618,99.613,13.594,104.046,13.568,100.139,14.066,98.024,13.105,97.614,13.542,100.269,13.049,100.021,13.572,99.726,13.555,100.735,13.537,98.925
2023-08-13 08:30:00,13.618,98.58,13.594,104.046,13.568,99.663,14.567,100.405,13.607,98.103,13.542,100.767,13.049,100.534,13.572,99.219,14.055,101.74,13.537,101.383
2023-08-13 09:00:00,14.119,99.613,13.594,104.046,14.069,101.087,14.567,98.024,13.607,96.139,13.542,100.767,13.55,101.554,13.572,100.735,14.055,99.726,13.537,99.42
2023-08-13 09:30:00,14.119,99.613,13.594,104.046,14.069,99.663,15.068,98.024,14.108,98.103,13.542,100.767,13.55,101.045,13.572,99.726,14.055,102.24,14.039,100.895
2023-08-13 10:00:00,14.119,100.639,13.594,103.565,14.57,101.087,15.068,96.575,14.108,95.643,14.042,100.269,13.55,100.534,13.572,101.74,14.556,101.74,14.039,99.913
2023-08-13 10:30:00,14.119,99.613,14.095,103.565,14.57,98.704,15.569,94.62,14.609,95.643,14.042,99.77,13.55,100.534,13.572,101.74,14.556,101.238,14.039,100.405
2023-08-13 11:00:00,14.119,98.58,14.095,103.565,15.071,99.184,16.069,95.601,14.609,94.648,14.042,101.757,13.55,101.045,13.572,100.231,14.556,101.238,14.54,100.895
2023-08-13 11:30:00,14.62,99.613,14.095,103.565,15.071,99.663,15.569,96.089,14.609,93.647,14.042,99.269,14.051,101.045,14.073,100.735,14.556,101.238,14.039,100.405
2023-08-13 12:00:00,14.62,98.062,14.095,102.597,15.071,97.254,16.57,90.629,15.11,90.603,14.543,98.262,13.55,101.554,13.572,99.219,14.556,99.219,14.54,100.895
2023-08-13 12:30:00,15.121,98.062,14.095,102.597,15.571,94.803,17.071,87.049,15.611,90.09,15.044,96.737,14.051,100.021,14.073,98.201,15.057,98.71,15.041,97.929
2023-08-13 13:00:00,15.121,96.496,14.596,103.565,15.571,94.308,17.071,86.012,16.112,85.402,15.044,92.593,14.051,97.435,14.073,95.633,15.057,93.555,15.041,94.386
2023-08-13 13:30:00,15.621,91.715,14.596,102.597,16.072,92.309,17.071,84.967,16.112,83.276,15.044,89.945,14.552,96.913,14.574,93.555,15.057,93.555,15.542,93.872
2023-08-13 14:00:00,15.121,91.176,14.596,102.597,16.072,90.283,18.072,80.722,17.114,80.039,16.045,87.252,14.552,92.685,14.574,90.397,16.058,90.927,16.044,88.107
2023-08-13 14:30:00,16.122,89.005,15.097,99.649,17.073,85.099,17.071,82.326,16.112,80.582,15.544,88.334,15.554,89.449,15.075,87.192,15.558,91.982,15.542,86.497
2023-08-13 15:00:00,15.121,88.458,14.596,98.652,16.072,86.15,18.072,79.102,17.114,78.398,15.544,86.708,15.053,88.905,15.075,90.397,16.058,90.397,16.044,87.035
2023-08-13 15:30:00,16.122,89.005,15.097,97.144,16.573,84.571,17.571,76.919,17.114,75.632,16.045,85.066,15.053,88.359,15.075,90.397,16.058,88.8,16.044,85.956
2023-08-13 16:00:00,15.621,86.808,15.097,92.522,17.073,84.042,17.571,78.559,17.114,73.953,15.544,85.615,15.554,87.811,15.075,88.265,16.058,87.192,15.542,86.497
2023-08-13 16:30:00,15.621,86.255,15.097,92.522,17.073,80.288,18.572,76.369,16.613,76.744,15.544,83.407,15.053,86.159,15.075,87.729,16.058,85.571,15.542,84.87
2023-08-13 17:00:00,15.621,84.026,15.097,91.475,16.573,80.288,19.073,71.909,17.615,72.826,16.045,82.851,15.053,86.711,15.075,87.729,15.558,87.192,16.545,82.123
2023-08-13 17:30:00,15.621,86.808,15.097,90.949,17.073,80.288,17.071,80.722,16.112,80.039,15.044,86.708,15.554,86.159,15.075,86.653,15.057,88.265,15.542,85.956
2023-08-13 18:00:00,15.121,87.909,14.596,93.042,16.072,84.042,17.071,83.916,15.611,82.74,15.044,88.873,15.053,86.711,15.075,87.192,15.558,92.508,15.542,89.171
2023-08-13 18:30:00,15.121,90.094,14.596,93.042,16.072,86.672,16.069,84.967,15.11,85.929,14.543,88.873,14.552,88.905,14.574,90.397,15.057,91.982,15.041,89.171
2023-08-13 19:00:00,15.121,90.636,14.596,95.619,15.571,87.193,15.569,87.566,14.609,86.979,14.543,91.539,14.552,89.992,14.574,91.982,14.556,94.596,14.54,91.279
2023-08-13 19:30:00,14.62,92.253,14.095,96.637,15.071,90.792,15.068,92.138,14.108,91.624,14.042,94.16,14.051,92.685,14.574,91.455,14.556,96.149,14.039,93.357
2023-08-13 20:00:00,14.62,93.323,14.095,99.152,14.57,92.811,15.068,92.138,13.607,92.132,14.042,93.64,14.051,94.282,14.073,94.076,14.055,97.178,14.039,95.407
2023-08-13 20:30:00,14.119,94.387,14.095,99.649,14.57,93.811,14.567,94.127,13.607,93.647,14.042,95.712,14.051,95.339,14.073,95.115,14.055,97.69,13.537,96.925
2023-08-13 21:00:00,14.119,95.971,13.594,100.145,14.069,94.803,14.066,97.543,13.105,97.124,13.542,98.766,13.55,96.39,14.073,96.149,14.055,99.219,13.537,98.925
2023-08-13 21:30:00,13.618,98.062,13.594,102.11,13.568,98.223,13.565,97.543,13.105,99.559,13.041,100.269,13.55,98.991,13.572,97.69,13.555,99.726,13.036,100.405
2023-08-13 22:00:00,13.618,99.097,13.093,102.11,13.568,99.663,13.565,98.024,13.105,99.075,13.041,99.77,13.049,100.021,13.572,99.219,13.555,99.726,13.036,100.405
2023-08-13 22:30:00,13.618,98.58,13.093,102.597,13.568,100.139,13.565,98.981,12.604,99.075,13.041,101.757,13.049,101.045,13.572,99.219,13.555,100.231,13.036,100.895
2023-08-13 23:00:00,13.618,98.062,13.093,103.565,13.568,100.614,13.065,98.981,12.604,100.042,13.041,102.249,13.049,101.045,13.572,99.726,13.555,100.735,13.036,101.383
2023-08-13 23:30:00,13.618,98.062,13.093,103.082,13.067,101.559,12.564,101.346,12.103,100.522,12.54,101.263,13.049,101.045,13.071,100.735,13.054,100.231,12.534,101.383
2023-08-14 00:00:00,13.117,100.127,12.592,102.597,12.567,101.559,12.564,100.876,12.103,101.001,12.54,102.249,12.547,101.045,12.57,100.735,13.054,100.735,12.534,102.837
2023-08-14 00:30:00,12.616,99.613,12.592,103.565,12.567,102.497,13.065,101.814,12.103,101.001,12.54,103.228,12.547,102.062,12.57,100.231,13.054,101.238,12.534,101.87
2023-08-14 01:00:00,13.117,100.639,12.592,103.565,12.567,102.497,12.564,101.814,12.103,101.479,12.54,103.228,12.547,101.554,12.57,101.74,13.054,100.735,12.534,102.837
2023-08-14 01:30:00,12.616,100.639,12.592,104.046,12.567,102.963,13.065,102.28,12.103,101.001,12.54,102.249,12.547,102.569,12.57,101.238,13.054,101.74,12.534,102.837
2023-08-14 02:00:00,13.117,101.15,12.592,104.046,13.067,103.428,12.564,101.814,12.103,101.954,12.54,103.714,12.547,103.074,12.57,101.74,13.054,101.74,12.033,102.354
2023-08-14 02:30:00,12.616,102.167,12.592,104.046,12.567,103.891,13.065,101.814,12.103,101.479,12.54,102.739,12.547,103.074,12.57,102.739,13.054,102.24,12.534,102.837
2023-08-14 03:00:00,12.616,102.167,12.592,104.046,12.567,103.891,13.065,102.744,12.103,102.429,12.54,102.739,12.547,104.58,12.57,102.739,13.054,102.24,12.534,103.318
2023-08-14 03:30:00,12.616,102.167,12.592,104.046,13.067,103.891,13.065,101.346,12.103,101.954,12.54,103.228,12.547,102.569,12.57,103.237,13.054,102.24,12.534,102.837
2023-08-14 04:00:00,13.117,101.659,12.592,104.526,13.067,104.352,13.065,100.876,12.103,101.479,12.54,103.228,12.547,104.079,12.57,102.24,13.054,101.74,12.534,102.354
2023-08-14 04:30:00,13.117,100.639,12.592,104.526,12.567,103.428,13.065,100.876,12.103,101.479,12.54,102.739,12.547,102.569,12.57,101.74,13.054,102.739,12.534,103.318
2023-08-14 05:00:00,13.117,101.15,12.592,104.046,12.567,103.891,13.065,101.346,12.103,101.479,12.54,103.714,12.547,102.569,12.57,103.733,13.054,102.739,12.534,103.318
2023-08-14 05:30:00,13.117,101.659,12.592,104.046,12.567,104.352,13.065,101.346,12.103,101.954,12.54,102.739,12.547,104.079,12.57,102.739,13.054,102.739,12.534,103.318
2023-08-14 06:00:00,13.117,102.167,12.592,104.046,12.567,104.811,13.065,101.814,12.103,101.954,12.54,102.739,12.547,103.577,12.57,103.237,13.054,103.237,12.534,103.797
2023-08-14 06:30:00,12.616,102.167,12.592,104.046,13.067,104.352,13.065,102.744,12.604,101.954,12.54,103.228,12.547,103.577,12.57,104.228,13.054,102.739,12.534,102.837
2023-08-14 07:00:00,13.117,103.178,12.592,104.526,13.067,104.811,13.565,101.346,12.604,101.001,12.54,103.228,12.547,102.062,12.57,103.237,13.054,102.739,12.534,103.318
2023-08-14 07:30:00,13.117,102.167,12.592,104.526,13.067,102.963,13.065,100.405,12.604,99.075,12.54,102.249,12.547,104.079,12.57,102.24,13.054,100.735,12.534,102.837
2023-08-14 08:00:00,13.117,100.639,12.592,103.565,13.067,102.029,13.565,100.405,12.604,100.042,12.54,102.249,12.547,101.554,12.57,102.24,13.054,101.74,12.534,102.837
2023-08-14 08:30:00,13.117,101.15,12.592,103.565,13.067,102.497,13.565,99.932,12.604,99.075,12.54,102.249,12.547,103.577,12.57,102.739,13.054,102.24,13.036,102.837
2023-08-14 09:00:00,13.117,101.15,12.592,104.046,13.568,102.963,13.565,100.405,12.604,101.001,12.54,102.739,12.547,103.074,12.57,102.24,13.054,102.24,13.036,102.354
2023-08-14 09:30:00,13.117,101.15,12.592,104.526,13.067,102.497,14.066,99.458,13.105,99.075,13.041,101.757,12.547,103.577,12.57,101.74,13.054,102.739,13.036,101.87
2023-08-14 10:00:00,13.117,100.639,13.093,104.526,13.568,101.087,14.066,98.503,13.105,98.59,13.041,101.757,13.049,102.569,12.57,101.74,13.555,102.24,13.036,101.87
2023-08-14 10:30:00,13.618,100.639,13.093,104.526,13.568,101.087,14.066,99.932,12.604,99.075,13.041,102.249,13.049,102.569,13.071,101.74,13.555,101.74,13.036,102.354
2023-08-14 11:00:00,13.618,100.639,12.592,104.526,13.067,102.963,14.567,100.405,13.105,99.559,13.041,103.228,12.547,101.554,13.071,103.237,13.555,103.733,13.036,102.837
2023-08-14 11:30:00,13.618,102.167,13.093,104.046,13.568,105.269,14.066,100.405,13.607,99.075,13.542,103.228,13.049,103.577,13.071,103.237,13.555,102.739,13.537,102.837
2023-08-14 12:00:00,13.618,101.15,13.594,104.526,14.069,102.963,15.068,98.503,14.108,99.559,14.042,104.199,13.55,103.074,13.071,102.739,14.556,102.24,14.039,102.837
2023-08-14 12:30:00,14.119,101.659,13.594,104.526,14.57,102.497,16.069,97.06,14.609,98.103,14.543,103.228,13.55,103.577,13.572,102.739,15.057,102.739,15.041,102.837
2023-08-14 13:00:00,15.121,102.167,14.095,104.046,15.571,101.559,16.069,98.981,14.609,98.59,14.543,101.757,14.051,103.074,14.073,103.237,15.057,101.74,15.041,101.383
2023-08-14 13:30:00,15.121,101.659,14.596,104.046,15.571,101.559,15.569,99.458,14.609,98.59,14.543,102.739,14.552,103.074,14.574,103.733,15.057,101.74,14.54,101.87
2023-08-14 14:00:00,15.121,101.15,14.596,103.565,15.071,102.029,15.569,99.932,14.609,98.103,14.543,102.249,14.552,103.074,14.574,102.739,14.556,103.237,14.54,102.354
2023-08-14 14:30:00,14.62,101.659,14.596,104.046,15.071,103.428,15.068,99.932,14.609,99.075,14.543,102.739,14.552,103.577,14.574,103.237,14.556,103.733,14.54,102.354
2023-08-14 15:00:00,14.62,101.15,14.596,105.004,15.071,101.087,15.068,100.405,14.609,98.59,14.543,102.249,14.552,103.577,14.073,102.739,15.057,101.74,14.54,102.354
2023-08-14 15:30:00,14.62,101.15,14.596,104.526,15.071,102.497,15.068,99.458,14.609,98.59,14.543,102.249,14.552,103.577,14.574,103.237,14.556,101.238,14.54,101.383
2023-08-14 16:00:00,14.62,100.639,14.596,103.565,15.071,100.614,15.068,99.458,14.609,100.042,14.543,104.199,14.552,103.074,14.073,102.739,14.556,102.24,14.54,103.318
2023-08-14 16:30:00,14.62,101.15,14.596,105.004,15.071,103.891,15.068,100.405,14.609,100.042,14.543,103.714,14.051,104.58,14.073,103.733,14.556,101.74,14.54,102.354
2023-08-14 17:00:00,14.62,101.659,14.596,104.526,15.071,103.428,15.569,98.024,15.11,99.075,15.044,103.714,14.051,103.074,14.073,103.237,14.556,101.74,15.041,102.837
2023-08-14 17:30:00,14.62,99.097,14.596,103.082,15.071,103.428,16.57,98.024,15.611,98.59,15.044,103.228,14.552,103.577,14.073,102.24,15.057,102.739,15.542,101.87
2023-08-14 18:00:00,15.121,100.127,15.097,104.526,16.072,102.029,17.071,95.601,15.611,98.59,15.544,102.249,15.053,103.074,14.574,102.739,15.558,102.24,15.542,102.354
2023-08-14 18:30:00,15.621,98.062,15.097,104.046,16.072,102.963,16.069,96.089,15.11,96.632,15.044,101.757,15.053,102.569,14.574,101.74,15.057,101.238,15.041,101.383
2023-08-14 19:00:00,15.621,97.541,14.596,102.597,15.571,99.184,15.569,98.024,14.609,97.124,14.543,102.739,14.552,102.062,14.574,101.74,15.057,101.74,14.54,102.837
2023-08-14 19:30:00,15.121,100.639,14.596,103.565,15.071,101.559,15.569,97.06,14.609,99.559,14.543,102.739,14.552,102.569,14.574,102.739,14.556,101.238,14.54,102.354
2023-08-14 20:00:00,15.121,100.127,14.596,104.046,15.071,103.428,15.068,98.503,14.108,101.001,14.543,101.757,14.552,103.074,14.574,102.739,14.556,102.24,14.039,102.837
2023-08-14 20:30:00,14.62,100.639,14.596,104.526,14.57,103.428,15.068,100.405,14.108,101.479,14.543,102.249,14.051,104.079,14.073,102.739,14.556,103.237,14.54,103.797
2023-08-14 21:00:00,14.62,101.659,14.596,104.526,14.57,104.352,15.068,98.024,14.108,101.479,14.543,103.228,14.552,103.577,14.073,103.237,14.556,102.739,14.039,102.837
2023-08-14 21:30:00,14.62,100.127,14.596,105.004,14.57,103.428,15.068,97.06,13.607,101.001,14.042,102.249,14.051,103.577,14.073,103.237,14.055,102.739,14.039,102.837
2023-08-14 22:00:00,14.62,100.127,14.095,104.046,14.57,103.891,15.068,96.089,13.105,101.479,14.042,102.739,14.051,103.577,14.073,102.739,14.055,102.24,13.537,103.318
2023-08-14 22:30:00,14.119,99.613,14.095,104.526,14.069,103.891,15.068,97.543,13.105,101.954,13.542,102.739,14.051,103.577,13.572,101.74,14.055,102.739,13.537,102.837
2023-08-14 23:00:00,14.119,99.097,13.594,104.046,13.568,103.891,15.068,96.575,13.607,102.429,14.042,103.228,13.55,102.569,13.572,102.24,14.055,103.237,13.537,102.837
2023-08-14 23:30:00,14.119,99.097,14.095,104.526,14.069,104.811,14.567,98.503,13.607,101.954,13.542,102.739,14.051,103.074,13.572,103.733,14.055,103.237,13.537,104.75
2023-08-15 00:00:00,14.119,101.15,13.594,105.004,14.069,103.891,14.567,99.458,13.105,102.901,13.542,103.714,13.55,103.577,13.572,103.237,14.055,103.237,13.537,103.797
2023-08-15 00:30:00,14.119,102.167,13.594,105.004,14.069,105.269,14.066,100.876,13.607,101.954,13.542,103.714,13.55,103.074,13.572,103.237,14.055,103.733,13.537,102.837
2023-08-15 01:00:00,14.119,102.167,13.594,104.526,14.069,105.725,14.567,100.405,13.105,102.429,13.542,103.228,13.55,103.577,13.572,103.237,14.055,103.733,13.537,103.318
2023-08-15 01:30:00,14.119,102.673,13.594,104.046,13.568,105.725,14.567,99.932,13.105,101.479,13.542,104.683,13.55,104.079,13.572,104.228,14.055,103.733,13.537,103.318
2023-08-15 02:00:00,14.119,103.178,13.594,105.004,13.568,105.725,14.567,100.405,13.105,102.901,14.042,104.199,13.55,104.079,13.572,103.733,14.055,103.733,13.537,103.318
2023-08-15 02:30:00,14.119,102.673,14.095,104.526,14.069,105.269,14.567,99.458,13.607,102.429,14.042,103.714,13.55,103.577,13.572,105.214,14.055,103.733,14.039,103.797
2023-08-15 03:00:00,14.119,101.659,14.095,104.526,14.069,105.725,13.565,100.405,13.105,102.429,13.542,103.714,14.051,104.079,14.073,103.733,13.555,102.24,13.537,104.274
2023-08-15 03:30:00,13.618,101.15,13.594,104.046,14.069,104.811,13.565,100.876,13.105,101.954,13.542,103.228,13.55,104.079,13.572,103.733,13.555,103.237,13.036,103.318
2023-08-15 04:00:00,13.618,102.673,13.594,105.004,13.568,105.269,13.565,97.543,12.103,102.429,12.54,102.739,13.55,104.079,13.071,104.228,13.054,103.237,12.534,103.797
2023-08-15 04:30:00,13.117,101.659,13.093,104.526,13.067,104.811,13.565,98.024,12.103,101.954,12.54,103.228,13.049,103.577,13.071,102.24,12.553,103.733,12.534,103.318
2023-08-15 05:00:00,13.117,101.15,12.592,104.526,12.567,105.269,13.065,101.814,12.103,102.901,12.54,104.683,12.547,103.074,12.57,103.733,13.054,104.228,12.534,103.318
2023-08-15 05:30:00,13.117,102.167,13.093,104.526,13.067,105.269,13.065,101.814,12.103,102.429,12.54,104.199,12.547,104.079,12.57,104.228,13.054,104.228,12.534,103.797
2023-08-15 06:00:00,13.117,102.167,12.592,105.004,13.067,105.725,13.565,100.405,12.103,102.901,12.54,104.199,12.547,104.079,12.57,103.733,13.054,103.733,12.534,103.797
2023-08-15 06:30:00,13.117,102.673,12.592,105.004,13.067,105.725,13.565,101.346,12.103,102.901,12.54,103.714,12.547,103.577,12.57,104.721,13.054,104.721,12.534,103.797
2023-08-15 07:00:00,13.117,102.673,12.592,105.004,13.067,105.725,13.565,100.876,12.604,102.901,12.54,103.714,12.547,103.577,12.57,103.733,13.054,103.733,12.534,103.797
2023-08-15 07:30:00,13.117,101.659,12.592,104.526,13.067,105.725,14.066,98.024,13.105,101.954,13.041,103.228,12.547,104.079,12.57,104.721,13.054,104.228,13.036,103.797
2023-08-15 08:00:00,13.117,101.659,13.093,104.526,13.568,106.18,14.567,98.981,13.607,100.522,13.041,103.714,12.547,104.079,13.071,103.237,13.555,104.228,13.537,103.318
2023-08-15 08:30:00,13.618,101.659,13.093,105.954,13.568,106.632,15.569,97.06,14.609,99.559,14.042,102.739,13.049,104.58,13.071,103.733,14.055,103.733,14.039,102.837
2023-08-15 09:00:00,14.119,100.639,13.594,104.046,14.57,102.497,15.569,93.136,14.108,99.075,14.042,102.739,13.55,104.079,13.572,104.228,14.055,103.237,14.039,101.87
2023-08-15 09:30:00,14.119,98.58,13.594,104.526,14.57,101.087,16.57,92.138,16.112,90.603,14.543,99.269,13.55,103.577,13.572,100.231,15.057,100.231,15.041,99.42
2023-08-15 10:00:00,14.62,95.971,14.095,104.526,15.571,99.663,16.57,86.531,18.115,85.402,15.044,94.16,14.051,101.045,14.073,98.71,15.558,96.149,15.041,98.925
2023-08-15 10:30:00,15.621,96.496,15.097,104.046,15.571,93.811,17.071,89.615,18.616,82.203,16.045,91.539,14.051,99.507,14.574,95.115,16.058,96.664,15.542,96.421
2023-08-15 11:00:00,15.621,92.789,15.598,101.131,16.573,90.792,18.572,83.916,19.117,81.665,17.046,89.41,15.053,95.865,14.073,99.219,16.559,93.032,16.044,93.872
2023-08-15 11:30:00,16.122,93.323,16.099,98.652,16.573,89.26,17.571,84.442,17.615,83.81,16.045,92.593,15.554,91.612,14.574,98.201,16.559,92.508,15.542,94.386
2023-08-15 12:00:00,16.122,92.789,15.598,100.145,16.573,89.773,19.073,79.102,18.115,77.848,17.046,88.873,15.053,94.282,15.075,94.076,17.56,87.192,16.545,90.229
2023-08-15 12:30:00,16.122,88.458,16.099,99.152,17.073,84.571,20.074,72.473,19.117,77.848,18.047,82.292,15.554,90.534,15.075,91.455,18.061,83.938,17.547,85.414
2023-08-15 13:00:00,17.123,85.7,16.6,90.949,18.074,82.978,20.574,73.034,20.118,77.848,18.047,80.607,16.055,88.359,15.575,85.571,18.561,83.391,17.547,84.87
2023-08-15 13:30:00,17.123,83.465,17.101,89.891,18.074,82.443,21.575,70.209,19.617,78.398,18.047,82.292,16.556,88.359,16.076,91.455,18.061,81.19,18.048,83.228
2023-08-15 14:00:00,17.123,84.026,17.101,88.827,18.074,80.288,20.574,71.909,19.617,72.826,18.548,81.171,16.556,83.935,16.577,85.571,18.061,84.484,18.048,79.332
2023-08-15 14:30:00,17.123,84.586,17.602,88.827,18.575,78.653,20.574,74.153,20.619,74.515,18.548,82.851,16.556,86.159,16.577,86.653,18.061,86.112,18.549,86.497
2023-08-15 15:00:00,17.123,87.359,17.602,88.827,19.075,82.443,20.574,76.369,20.619,70.552,18.047,82.851,16.556,86.711,16.076,89.866,17.56,85.571,18.048,83.228
2023-08-15 15:30:00,17.123,87.359,16.6,89.891,18.074,80.288,20.074,73.034,18.616,75.632,17.547,85.066,16.556,86.159,16.076,89.866,17.06,85.028,17.046,84.324
2023-08-15 16:00:00,17.123,86.808,16.6,90.949,18.074,81.369,17.571,80.722,19.117,75.074,17.046,84.514,17.057,85.05,16.076,87.729,16.559,87.192,17.547,84.324
2023-08-15 16:30:00,16.623,85.143,16.6,90.949,19.075,77.003,19.573,74.709,20.118,72.826,17.547,83.962,16.055,89.449,16.076,85.571,16.559,88.265,18.048,79.894
2023-08-15 17:00:00,17.123,86.255,16.6,91.475,19.075,77.555,18.072,79.644,18.616,75.074,17.046,86.162,16.556,88.359,16.076,89.334,16.058,88.265,17.547,82.676
2023-08-15 17:30:00,16.623,87.909,16.099,94.079,17.574,81.907,18.072,80.722,19.117,76.189,17.046,87.252,16.055,89.449,16.076,88.265,16.559,88.265,17.547,84.87
2023-08-15 18:00:00,17.123,86.255,16.099,94.079,18.074,80.829,18.072,79.102,17.114,82.203,16.045,88.334,16.055,89.449,16.076,88.8,16.058,88.8,16.044,87.572
2023-08-15 18:30:00,16.623,86.808,15.598,93.561,16.573,85.099,16.069,83.916,15.611,83.276,15.044,89.41,15.554,91.612,15.575,87.729,15.057,90.927,15.041,88.64
2023-08-15 19:00:00,15.621,90.094,15.097,93.561,16.072,85.099,16.069,82.858,14.609,89.06,14.543,89.945,15.053,90.534,15.075,88.265,14.556,91.455,14.54,91.801
2023-08-15 19:30:00,15.121,90.094,14.596,96.129,15.071,89.773,15.569,88.081,14.108,92.132,14.042,92.067,14.552,91.074,14.574,90.397,14.556,94.076,14.039,91.801
2023-08-15 20:00:00,15.121,91.176,14.095,97.144,14.57,92.811,15.569,89.615,13.105,94.648,14.042,95.196,14.051,91.612,14.073,94.596,14.055,96.149,14.039,95.407
2023-08-15 20:30:00,14.62,93.323,14.095,98.151,14.069,97.739,14.567,93.136,12.604,97.614,13.542,98.766,14.051,95.865,14.073,95.633,14.055,98.71,13.537,98.427
2023-08-15 21:00:00,14.119,94.917,13.594,100.145,13.568,98.223,14.066,96.575,13.105,98.59,13.542,99.269,14.051,97.435,13.572,97.69,14.055,98.71,13.537,99.42
2023-08-15 21:30:00,14.119,98.062,13.594,100.639,13.568,100.614,14.066,97.06,12.103,98.59,12.54,100.767,13.55,98.991,13.572,98.71,13.555,99.219,13.036,100.405
2023-08-15 22:00:00,14.119,98.062,13.594,100.145,13.067,101.559,13.565,98.024,12.103,100.522,12.54,101.263,13.049,98.991,13.572,99.219,13.555,100.231,12.534,99.42
