,regen2,regen2,regen1,regen1,regen5,regen5,cat_bield,cat_bield,regen7,regen7,great_wood,great_wood,norway,norway,regen3,regen3,regen4,regen6,regen6,regen4
,relative humidity,temperature,relative humidity,temperature,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,temperature
2023-05-21 19:30:00,73.094,17.073,68.252,16.613,16.546,70.158,17.071,69.067,68.909,16.545,64.686,17.123,74.459,15.575,71.598,16.559,72.587,71.861,16.055,16.099
2023-05-21 20:00:00,70.25,17.073,69.979,16.112,15.544,74.29,16.57,73.034,75.348,15.542,68.931,17.123,78.409,15.575,71.598,16.058,74.917,71.269,16.055,16.099
2023-05-21 20:30:00,73.094,16.072,78.947,14.108,14.042,79.475,15.068,76.369,81.569,14.039,67.726,16.623,75.027,15.575,73.889,15.057,75.495,72.451,15.554,15.598
2023-05-21 21:00:00,81.907,14.069,81.124,13.607,13.041,84.514,14.066,80.183,86.497,13.036,71.916,15.621,80.637,14.073,77.287,14.556,81.175,77.118,14.552,14.095
2023-05-21 21:30:00,87.193,13.067,80.582,13.105,12.54,85.615,14.066,80.183,89.171,12.033,76.611,14.62,84.484,13.572,75.027,14.556,83.397,82.252,13.55,13.594
2023-05-21 22:00:00,89.773,12.567,79.494,13.105,12.54,85.066,13.565,81.258,88.64,12.033,77.191,14.119,86.653,13.071,80.637,13.555,83.948,84.494,13.049,13.093
2023-05-21 22:30:00,89.26,12.567,84.873,11.601,11.539,88.334,12.564,84.442,90.754,11.029,78.346,13.618,88.265,12.57,81.19,13.054,82.844,83.935,13.049,13.093
2023-05-21 23:00:00,90.792,11.565,88.542,10.599,10.036,91.009,11.562,87.566,93.872,10.026,80.066,13.117,88.8,12.069,83.391,12.052,84.497,86.159,12.046,12.091
2023-05-21 23:30:00,93.811,10.062,93.143,9.595,9.535,93.117,11.562,89.615,95.915,9.022,84.586,11.614,89.866,10.566,86.112,11.551,88.827,87.262,11.043,10.587
2023-05-22 00:00:00,95.297,10.062,95.147,8.592,9.034,95.196,10.559,92.638,97.428,8.52,86.255,11.113,93.555,10.065,88.265,10.549,88.827,88.905,10.542,11.088
2023-05-22 00:30:00,96.767,9.059,97.124,8.09,8.533,96.737,10.058,93.632,98.925,8.018,87.909,10.612,95.633,9.063,90.927,10.048,89.891,91.612,10.04,10.085
2023-05-22 01:00:00,99.663,8.558,98.103,8.09,8.032,95.712,9.557,97.06,98.925,7.516,91.176,9.61,95.633,8.562,91.455,10.048,91.475,92.685,9.539,9.584
2023-05-22 01:30:00,99.184,8.057,98.103,7.589,7.531,98.262,9.056,97.543,99.42,7.014,91.176,9.109,96.149,7.559,93.032,9.046,92.522,93.219,9.037,9.082
2023-05-22 02:00:00,100.614,8.057,98.59,8.09,8.533,98.262,10.058,96.089,100.895,8.018,94.917,8.607,98.201,7.559,94.596,9.547,95.619,94.282,9.037,8.079
2023-05-22 02:30:00,102.029,9.059,98.59,9.094,9.034,97.755,10.058,94.127,100.405,8.52,93.856,9.61,96.149,8.061,94.596,10.048,95.619,95.339,9.539,9.082
2023-05-22 03:00:00,100.614,9.059,99.075,8.09,8.533,98.262,9.557,97.06,99.42,8.018,93.856,9.61,97.69,8.061,96.664,9.547,95.107,94.282,9.539,9.584
2023-05-22 03:30:00,100.614,8.558,99.559,7.589,8.032,98.262,9.056,97.06,99.913,7.516,94.387,9.61,96.664,8.061,94.596,9.547,95.107,96.39,9.037,9.082
2023-05-22 04:00:00,100.614,8.057,99.075,7.087,7.531,97.755,8.555,95.601,99.913,6.512,94.387,9.109,98.71,8.061,94.076,8.544,96.129,95.339,9.037,9.082
2023-05-22 04:30:00,101.087,7.556,98.59,6.585,7.03,98.766,8.053,96.089,100.895,6.01,96.496,8.607,98.201,7.058,94.596,8.043,93.561,94.282,8.535,8.079
2023-05-22 05:00:00,101.559,6.553,98.59,7.589,7.531,99.269,8.555,96.575,102.354,7.014,97.02,8.106,96.664,6.557,95.115,8.544,94.594,97.955,8.034,7.577
2023-05-22 05:30:00,102.497,8.057,97.124,7.589,7.531,99.269,8.555,95.111,100.895,7.014,94.917,8.607,98.201,6.557,94.596,8.544,95.619,97.435,8.535,8.581
2023-05-22 06:00:00,101.087,7.556,96.632,9.094,8.533,99.77,10.058,90.629,102.354,8.018,92.789,8.607,97.69,7.058,93.032,9.547,94.079,95.865,8.034,8.079
2023-05-22 06:30:00,102.497,9.059,90.603,12.604,10.537,97.247,12.063,81.258,101.87,10.026,91.176,9.109,99.219,7.559,91.982,10.549,96.637,95.865,9.037,9.584
2023-05-22 07:00:00,99.663,11.565,77.297,12.103,12.039,81.732,12.063,82.326,96.925,11.029,91.715,10.612,100.231,8.562,90.397,11.551,94.079,94.282,10.542,11.088
2023-05-22 07:30:00,87.713,12.066,82.74,11.601,11.539,81.732,13.065,80.183,90.229,11.029,87.359,11.113,98.201,9.564,86.112,12.052,89.36,79.985,11.545,12.091
2023-05-22 08:00:00,85.625,12.066,83.81,12.103,12.039,83.407,13.065,79.644,87.572,12.033,80.637,12.115,96.664,10.065,84.484,12.052,85.044,81.687,11.043,11.088
2023-05-22 08:30:00,86.672,12.567,85.402,13.105,12.54,87.794,14.567,78.014,87.572,12.534,81.206,12.616,91.455,11.067,81.19,13.054,87.755,84.494,11.545,12.091
2023-05-22 09:00:00,87.713,13.067,83.276,13.607,13.542,81.732,15.569,78.559,83.777,14.039,78.921,13.117,88.265,12.069,81.19,13.555,88.292,89.449,12.046,12.091
2023-05-22 09:30:00,84.571,14.069,68.252,17.615,15.544,74.29,16.57,75.264,74.771,15.542,80.066,13.618,85.028,12.57,72.173,16.058,85.59,85.606,13.049,13.093
2023-05-22 10:00:00,78.653,16.072,68.252,17.114,15.544,72.53,17.071,73.034,70.686,16.545,72.508,15.621,80.082,14.073,72.746,16.058,77.217,78.269,14.051,14.596
2023-05-22 10:30:00,73.094,17.073,69.405,17.615,16.546,69.561,17.071,75.817,69.503,17.547,71.916,15.621,77.287,14.574,72.746,16.559,77.217,78.269,14.552,15.097
2023-05-22 11:00:00,71.392,17.073,66.51,17.615,16.546,70.158,17.571,70.209,68.313,17.046,71.322,16.122,76.16,15.075,70.444,16.559,74.917,74.797,15.554,16.099
2023-05-22 11:30:00,70.822,17.574,67.673,18.115,16.546,68.36,17.071,73.594,68.909,17.046,68.931,16.623,74.459,15.075,70.444,16.559,77.788,73.04,15.554,16.099
2023-05-22 12:00:00,69.676,17.073,70.552,17.114,16.546,69.561,17.071,73.034,71.863,16.545,68.931,16.623,72.746,15.075,72.173,16.559,71.412,71.269,16.055,16.099
2023-05-22 12:30:00,70.822,17.574,59.396,20.118,19.548,59.13,19.573,66.764,62.252,18.048,70.13,16.122,75.027,15.075,65.775,18.061,76.071,74.213,15.554,16.099
2023-05-22 13:00:00,66.197,19.075,64.164,19.117,18.548,64.103,20.074,60.29,66.513,18.048,64.073,17.624,71.598,16.076,67.536,18.061,67.843,65.269,17.558,17.602
2023-05-22 13:30:00,67.363,18.575,61.793,19.617,18.548,65.938,19.073,67.919,64.089,18.549,64.686,17.624,71.021,16.577,66.95,19.062,69.636,67.085,17.558,18.103
2023-05-22 14:00:00,66.781,19.075,59.396,20.619,19.548,61.008,20.574,65.018,63.478,19.049,70.13,17.624,72.746,16.577,64.594,18.561,69.636,68.887,17.057,18.103
2023-05-22 14:30:00,64.434,20.076,57.582,20.619,19.548,60.384,20.074,63.258,61.636,19.55,65.297,18.625,69.865,17.077,65.185,19.062,66.035,65.269,18.059,18.103
2023-05-22 15:00:00,59.659,21.077,56.364,22.12,20.049,58.501,19.073,65.602,62.252,19.049,65.297,18.625,72.173,17.077,64.002,19.062,64.82,64.66,18.059,18.603
2023-05-22 15:30:00,57.23,21.577,61.197,18.115,17.547,65.328,20.074,60.887,64.698,17.547,64.686,18.125,69.285,17.077,62.217,18.561,62.37,62.826,18.559,19.104
2023-05-22 16:00:00,67.363,17.574,56.974,20.118,19.048,58.501,19.573,62.668,57.902,19.049,61.606,18.125,69.285,16.577,61.021,19.062,67.843,65.269,17.057,17.602
2023-05-22 16:30:00,56.006,21.577,55.753,19.617,19.048,55.965,18.072,62.076,56.011,19.049,59.115,19.126,63.408,17.077,60.42,17.56,62.37,63.439,18.059,18.103
2023-05-22 17:00:00,53.536,20.576,53.291,19.617,18.548,54.686,19.073,59.092,54.741,18.549,57.229,18.625,63.408,17.077,61.021,17.56,61.134,59.738,17.558,17.602
2023-05-22 17:30:00,56.619,19.075,51.428,18.616,18.047,55.326,18.572,59.092,55.377,17.547,54.694,18.625,61.021,16.577,59.216,17.06,61.134,58.492,17.558,17.101
2023-05-22 18:00:00,56.619,18.575,56.974,17.615,17.046,54.686,17.571,60.29,57.274,17.046,54.694,18.125,62.813,16.577,61.021,16.058,59.891,57.24,17.057,16.6
2023-05-22 18:30:00,57.84,18.074,61.197,16.112,16.546,57.236,18.072,58.49,61.018,16.545,55.33,17.123,61.021,16.076,64.594,15.558,64.21,59.116,17.057,16.099
2023-05-22 19:00:00,60.863,17.073,61.197,15.11,15.544,57.869,17.071,61.482,59.154,15.542,56.598,17.123,65.775,15.575,62.813,15.558,63.599,59.738,16.055,15.598
2023-05-22 19:30:00,61.462,16.072,61.793,14.609,15.044,61.631,15.068,66.184,64.698,14.54,56.598,16.623,62.217,15.575,65.185,15.057,64.21,59.738,15.554,15.097
2023-05-22 20:00:00,65.024,15.071,67.673,13.607,14.042,67.153,14.066,71.909,70.096,13.537,60.986,15.121,66.363,14.574,69.285,14.055,66.035,62.211,15.053,14.596
2023-05-22 20:30:00,69.1,14.069,64.164,14.108,14.042,64.716,14.567,67.342,70.096,13.537,66.514,14.62,74.459,13.572,69.285,14.055,68.443,65.269,14.051,14.095
2023-05-22 21:00:00,65.611,14.57,67.092,13.105,13.542,66.546,13.565,68.494,71.275,12.534,65.906,14.119,78.409,13.071,68.703,13.555,69.636,64.66,14.051,13.594
2023-05-22 21:30:00,68.523,13.568,73.953,11.601,12.039,73.119,12.564,73.594,77.066,11.531,63.459,14.119,74.459,13.071,71.598,12.553,69.636,65.269,13.55,13.093
2023-05-22 22:00:00,75.895,12.066,76.744,11.601,11.539,77.763,11.562,78.559,81.569,11.029,68.329,13.117,80.082,11.569,75.027,12.553,74.917,70.081,12.547,12.091
2023-05-22 22:30:00,80.829,11.565,83.81,9.595,10.036,82.851,11.061,80.722,86.497,9.524,72.508,12.616,82.293,11.067,76.724,11.551,77.217,78.269,11.545,12.091
2023-05-22 23:00:00,88.23,9.561,89.576,8.592,8.533,89.41,10.559,84.442,90.229,8.018,75.447,11.614,84.484,10.065,78.968,11.551,79.489,82.252,10.542,11.088
