,regen3,regen3,regen6,regen6,norway,norway,regen1,regen1,regen7,regen7,regen5,regen5,cat_bield,cat_bield,regen4,regen4,great_wood,great_wood,regen2,regen2
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2024-06-28 00:30:00,11.597,123.894,11.614,101.15,11.589,102.11,11.565,101.087,11.562,102.28,11.1,100.522,11.038,108.951,11.043,102.569,11.551,101.238,11.531,100.895
2024-06-28 01:00:00,11.597,123.894,11.113,102.167,11.589,103.082,11.565,100.614,11.562,102.28,11.1,101.479,11.038,109.88,11.043,104.58,11.551,101.74,11.029,101.383
2024-06-28 01:30:00,11.597,124.33,11.113,102.167,11.589,102.597,11.565,102.029,11.562,101.814,11.1,101.479,11.038,109.417,11.043,104.079,11.551,102.24,11.029,102.837
2024-06-28 02:00:00,11.597,124.33,11.113,102.167,11.589,103.082,11.565,102.497,11.562,102.28,11.1,101.479,11.038,109.88,11.043,105.079,11.551,101.74,11.029,101.383
2024-06-28 02:30:00,11.597,124.33,11.113,102.167,11.589,102.597,11.565,100.139,11.562,103.207,11.1,100.042,11.038,110.342,11.043,105.576,11.551,102.24,11.029,101.383
2024-06-28 03:00:00,11.597,124.33,11.113,102.167,11.589,102.597,11.064,100.614,11.562,102.28,11.1,101.479,11.038,110.342,11.043,104.58,11.551,101.74,11.029,101.87
2024-06-28 03:30:00,11.096,124.33,11.113,101.659,11.589,101.621,11.064,99.663,11.061,102.744,10.599,100.522,10.537,110.802,11.043,105.079,11.05,101.238,10.528,99.42
2024-06-28 04:00:00,11.096,122.58,10.612,101.659,11.088,99.649,11.064,96.767,11.061,101.814,10.599,100.522,10.537,110.802,10.542,104.58,11.05,100.231,10.528,100.405
2024-06-28 04:30:00,11.096,121.696,10.612,101.659,11.088,99.152,11.064,96.767,10.559,102.28,10.097,99.075,10.537,107.072,10.542,103.577,11.05,99.726,10.528,100.895
2024-06-28 05:00:00,11.096,121.252,10.111,100.639,11.088,98.652,11.064,96.279,10.559,103.207,10.097,98.103,10.537,104.683,10.04,103.577,11.05,98.201,10.528,99.913
2024-06-28 05:30:00,11.096,118.557,10.111,101.659,11.088,97.648,11.064,95.297,10.559,102.744,10.599,96.139,10.537,105.644,10.04,103.577,11.05,96.149,10.528,98.925
2024-06-28 06:00:00,11.096,114.417,10.111,100.127,11.088,98.151,11.064,96.279,10.559,101.346,10.599,95.643,10.537,100.767,10.04,104.079,11.05,96.664,10.528,97.428
2024-06-28 06:30:00,11.096,118.103,10.111,100.127,11.088,95.619,11.064,95.297,10.559,100.876,10.599,96.632,10.537,100.269,10.04,104.079,11.05,97.69,10.528,98.427
2024-06-28 07:00:00,11.096,112.065,10.612,100.127,11.088,95.107,11.064,94.308,11.061,101.346,10.599,95.643,10.537,99.77,10.04,104.079,11.05,96.149,10.528,96.421
2024-06-28 07:30:00,11.597,108.227,10.612,99.613,11.088,93.561,11.565,92.309,11.061,98.024,10.599,96.139,11.038,97.755,10.542,103.074,11.05,96.664,11.029,97.428
2024-06-28 08:00:00,11.096,117.647,10.612,97.02,11.589,95.107,11.064,95.297,11.061,99.932,10.599,95.643,11.539,94.679,10.542,102.569,11.05,96.149,10.528,98.427
2024-06-28 08:30:00,11.096,122.139,10.612,100.639,11.088,97.648,11.565,99.184,11.061,101.814,10.097,97.124,10.537,105.644,10.542,102.569,11.05,98.201,11.029,99.42
2024-06-28 09:00:00,11.597,119.461,10.612,102.167,11.088,98.652,11.565,96.767,11.562,101.814,10.599,100.522,11.038,109.88,10.542,104.079,11.05,99.726,11.029,98.427
2024-06-28 09:30:00,11.597,115.347,10.612,101.15,11.589,98.151,12.066,94.803,11.562,100.876,10.599,98.59,12.039,106.598,10.542,104.079,11.551,99.219,11.531,98.427
2024-06-28 10:00:00,12.098,105.781,10.612,100.127,11.589,94.594,13.067,92.811,12.063,97.06,11.1,98.59,12.039,96.737,10.542,104.079,11.551,95.115,12.033,94.897
2024-06-28 10:30:00,13.101,94.584,11.113,97.02,12.592,94.079,13.568,86.672,13.065,96.089,11.601,96.139,13.542,93.117,11.043,102.569,12.052,92.508,13.036,89.701
2024-06-28 11:00:00,13.101,100.779,11.614,95.445,12.592,91.999,13.067,86.672,12.564,93.136,12.103,91.114,14.543,86.708,11.545,100.021,13.054,92.508,12.534,90.754
2024-06-28 11:30:00,13.101,95.109,11.614,93.323,12.592,89.36,13.067,86.672,12.564,95.601,12.103,90.603,13.542,82.851,11.545,98.474,12.553,91.455,12.534,89.171
2024-06-28 12:00:00,13.101,93.531,11.614,94.387,12.592,91.475,13.568,84.571,13.065,91.134,12.103,89.576,14.042,82.292,11.545,98.474,12.553,90.397,13.036,87.572
2024-06-28 12:30:00,13.101,94.584,12.115,92.253,12.592,89.36,13.568,85.099,13.065,90.629,12.604,88.542,14.543,82.292,12.046,95.865,12.553,90.927,13.036,87.035
2024-06-28 13:00:00,12.6,111.591,12.115,89.55,13.093,86.676,13.067,90.792,12.564,96.575,12.103,88.542,14.543,79.475,12.046,96.913,13.054,86.653,12.534,92.84
2024-06-28 13:30:00,12.098,114.882,11.614,96.496,12.091,95.619,12.567,90.792,12.564,95.111,11.601,94.648,14.543,94.16,11.545,99.507,12.553,97.178,12.033,92.84
2024-06-28 14:00:00,12.6,115.81,11.614,98.062,12.091,96.129,13.067,91.805,12.564,97.543,11.601,94.148,12.039,98.262,11.545,99.507,11.551,95.115,12.534,93.872
2024-06-28 14:30:00,13.101,110.158,11.614,97.541,12.091,94.079,14.57,87.713,13.565,93.632,11.601,95.643,14.543,87.252,11.545,102.062,12.553,95.115,14.54,88.107
2024-06-28 15:00:00,12.6,110.158,12.616,94.917,12.592,92.522,13.568,92.811,12.564,95.111,12.604,94.148,15.044,83.962,12.547,98.991,13.054,94.076,13.036,94.897
2024-06-28 15:30:00,13.101,102.797,12.115,97.541,12.592,93.561,13.067,89.773,13.065,94.127,12.103,95.147,14.042,94.679,12.046,99.507,12.553,96.149,13.036,90.754
2024-06-28 16:00:00,14.103,91.408,12.115,93.323,12.592,89.36,15.071,82.443,14.066,88.594,12.103,91.624,15.544,83.962,12.046,99.507,13.054,91.455,14.54,86.497
2024-06-28 16:30:00,12.6,104.296,13.117,90.094,13.594,87.755,12.567,90.792,12.564,95.111,13.607,88.542,20.049,65.938,13.049,93.219,14.055,87.729,12.033,92.84
2024-06-28 17:00:00,12.6,107.253,11.614,95.445,12.091,93.042,13.067,92.811,12.564,97.06,11.601,93.647,12.54,93.64,12.046,97.955,12.052,94.596,12.534,93.872
2024-06-28 17:30:00,13.602,100.271,11.614,97.541,12.592,94.594,13.568,88.23,13.065,92.638,11.601,95.147,13.542,91.009,12.046,100.534,12.553,96.664,13.036,89.701
2024-06-28 18:00:00,13.602,97.191,12.115,94.387,13.093,90.421,13.568,86.672,13.065,91.134,12.604,93.143,16.045,79.475,12.046,99.507,13.054,92.508,13.036,87.572
2024-06-28 18:30:00,13.101,93.003,12.616,91.715,13.093,90.421,13.067,85.099,13.065,89.105,12.604,91.624,15.044,77.763,12.046,100.021,13.054,88.8,12.534,88.107
2024-06-28 19:00:00,13.101,96.673,12.115,90.636,13.093,88.292,13.067,87.193,12.564,91.134,12.103,88.542,14.042,82.851,12.046,96.39,12.553,89.866,12.534,88.107
2024-06-28 19:30:00,13.101,96.153,12.115,90.094,12.592,87.755,13.067,85.625,12.564,92.138,12.103,89.576,13.542,84.514,12.046,97.435,12.553,89.334,12.534,87.035
2024-06-28 20:00:00,12.6,95.109,12.115,90.636,12.592,88.827,12.567,88.23,12.564,91.637,12.103,92.132,13.542,83.962,12.046,96.913,12.553,90.397,12.033,91.279
2024-06-28 20:30:00,12.6,100.779,11.614,92.789,12.592,89.891,12.066,90.283,12.063,93.136,11.601,91.624,12.54,89.41,11.545,97.955,12.052,90.927,12.033,92.84
2024-06-28 21:00:00,12.098,100.779,11.614,92.789,12.592,91.999,11.565,90.792,12.063,95.111,11.601,91.624,12.54,92.067,11.545,97.955,12.052,92.508,11.029,94.386
2024-06-28 21:30:00,11.597,112.065,11.113,93.856,12.091,91.475,11.064,93.811,11.562,96.575,11.1,93.143,11.038,97.247,11.043,99.507,11.551,94.596,10.528,97.428
2024-06-28 22:00:00,11.597,113.949,11.113,95.971,11.589,94.079,11.565,94.803,11.562,97.543,10.599,95.643,10.537,99.269,10.542,100.021,11.05,95.633,11.029,97.428
2024-06-28 22:30:00,11.096,115.347,11.113,95.971,11.589,96.129,11.064,96.279,11.061,100.405,10.599,94.648,11.038,97.755,11.043,101.045,11.551,95.115,10.026,98.925
2024-06-28 23:00:00,11.096,115.81,10.612,97.541,11.088,97.144,11.064,96.767,11.061,98.981,10.097,96.632,10.036,103.714,10.542,101.554,11.05,97.178,10.528,100.405
2024-06-28 23:30:00,11.096,119.911,10.612,98.58,11.088,98.151,11.064,97.739,11.061,100.405,10.599,96.139,9.535,105.644,10.542,101.045,11.05,98.71,10.528,99.913
2024-06-29 00:00:00,11.096,121.252,10.612,99.613,11.088,99.152,11.064,98.223,11.061,101.346,10.599,97.614,9.535,108.015,10.542,101.045,11.05,97.69,10.528,101.383
2024-06-29 00:30:00,11.096,121.252,11.113,99.097,11.088,100.145,11.064,98.704,11.061,100.405,10.599,99.075,9.535,108.951,11.043,102.062,11.05,102.24,10.528,101.383
2024-06-29 01:00:00,11.597,120.807,11.113,100.127,11.088,100.145,11.064,99.663,11.061,101.814,10.599,100.042,10.036,110.342,11.043,102.062,11.05,100.231,10.528,101.383
2024-06-29 01:30:00,11.597,122.58,11.113,100.127,11.088,101.131,11.565,98.704,11.562,101.814,10.599,100.522,10.036,110.342,11.043,102.569,11.05,101.238,11.029,100.895
2024-06-29 02:00:00,11.597,124.33,11.113,99.097,11.589,100.639,11.565,97.739,11.562,101.814,11.1,100.042,10.537,109.417,11.043,103.074,11.05,101.238,11.029,101.383
2024-06-29 02:30:00,11.597,124.33,11.113,99.613,11.589,100.639,11.565,98.704,11.562,102.28,11.1,98.103,10.537,110.802,11.043,102.569,11.05,101.74,11.029,102.837
2024-06-29 03:00:00,11.597,124.33,11.113,99.097,11.589,101.131,11.565,98.704,11.562,100.876,11.1,98.59,10.036,110.342,11.043,103.074,11.05,102.24,10.528,100.895
2024-06-29 03:30:00,11.597,124.33,11.113,98.58,11.589,101.131,11.565,99.184,11.562,101.814,11.1,98.59,10.036,110.802,11.043,102.062,11.551,102.24,10.528,101.87
2024-06-29 04:00:00,11.597,124.33,11.113,100.127,11.589,101.621,11.565,99.663,11.562,102.28,11.1,99.559,11.038,110.342,11.043,103.577,11.551,101.74,11.029,101.383
2024-06-29 04:30:00,12.098,124.33,11.614,99.613,11.589,102.11,11.565,98.704,11.562,100.876,11.1,99.559,11.539,108.484,11.043,103.074,11.551,101.74,11.029,99.913
2024-06-29 05:00:00,12.098,124.33,11.614,98.58,11.589,101.131,11.565,98.223,11.562,101.346,11.1,99.559,11.539,107.072,11.043,102.569,11.551,101.74,11.029,101.383
2024-06-29 05:30:00,12.098,124.33,11.614,99.613,11.589,101.131,11.565,99.184,11.562,101.346,11.1,99.559,11.038,108.484,11.043,101.045,11.551,100.231,11.029,100.405
2024-06-29 06:00:00,12.098,124.33,11.113,100.127,11.589,102.11,11.565,100.614,11.562,101.814,11.1,99.559,11.038,110.342,11.043,102.062,11.551,102.739,11.531,101.383
2024-06-29 06:30:00,12.098,121.252,11.113,101.659,11.589,101.621,11.565,101.087,12.063,102.744,11.1,101.479,11.038,110.342,11.043,103.074,11.551,102.24,11.531,101.383
2024-06-29 07:00:00,12.098,120.807,11.113,102.167,11.589,102.11,12.066,101.087,12.063,101.814,11.1,101.954,11.539,111.26,11.545,103.577,11.551,102.24,11.531,101.383
2024-06-29 07:30:00,12.098,121.252,11.614,102.673,12.091,102.597,12.066,101.559,12.063,102.744,11.1,101.001,11.539,110.342,11.545,103.577,12.052,102.739,11.531,101.87
2024-06-29 08:00:00,12.6,121.252,11.614,102.673,12.091,103.082,12.066,101.559,12.063,102.28,11.601,100.522,12.039,110.342,11.545,104.079,12.052,102.739,12.033,100.895
2024-06-29 08:30:00,12.098,121.252,11.614,103.681,12.091,102.597,12.066,101.087,12.063,102.744,11.601,101.954,12.039,110.802,11.545,104.079,12.052,103.237,12.033,101.87
2024-06-29 09:00:00,12.098,121.252,11.614,103.178,12.091,102.597,12.066,101.087,12.063,102.28,11.601,101.479,11.539,110.802,11.545,104.079,12.052,103.237,11.531,100.895
2024-06-29 09:30:00,12.098,121.252,11.614,103.681,11.589,103.565,12.066,99.663,12.063,102.744,11.1,101.001,11.539,111.717,11.545,104.58,11.551,103.237,12.033,100.405
2024-06-29 10:00:00,12.098,121.252,11.113,102.673,11.589,102.597,12.066,100.614,12.063,101.346,11.1,100.042,12.039,111.26,11.545,104.079,11.551,103.237,11.531,100.895
2024-06-29 10:30:00,12.098,121.252,11.113,103.178,11.589,103.082,12.567,98.704,12.063,101.346,11.1,102.901,12.039,109.88,11.043,103.074,11.551,102.739,12.033,98.925
2024-06-29 11:00:00,12.098,121.252,11.614,103.178,12.091,102.11,12.066,99.184,12.063,99.932,11.601,101.001,12.54,107.072,11.545,104.079,12.052,101.74,12.033,99.42
2024-06-29 11:30:00,12.6,124.33,11.113,103.178,11.589,102.597,13.568,96.767,13.065,101.814,11.1,101.001,12.039,106.598,11.043,103.577,11.551,101.74,13.537,99.42
2024-06-29 12:00:00,13.101,124.33,11.614,103.178,12.091,101.621,14.069,94.803,13.565,99.458,12.103,101.001,13.542,101.757,11.545,104.079,12.553,102.24,14.039,94.386
2024-06-29 12:30:00,12.6,124.33,12.115,101.15,12.592,102.11,13.067,96.767,13.065,99.932,12.103,100.522,14.543,95.712,12.046,104.079,13.054,99.726,13.036,97.929
2024-06-29 13:00:00,12.6,124.33,12.115,102.167,12.091,101.621,13.067,96.279,13.065,100.405,11.601,100.522,12.54,102.739,12.046,103.074,12.553,100.231,13.036,97.929
2024-06-29 13:30:00,12.6,124.33,11.614,101.659,12.091,101.131,13.067,96.767,12.564,100.876,12.103,100.522,13.542,99.77,12.046,104.079,12.553,101.238,12.534,97.929
2024-06-29 14:00:00,12.6,124.33,11.614,102.673,12.091,101.621,13.568,96.279,13.065,101.346,12.103,100.522,12.54,102.249,12.046,103.577,12.553,99.726,13.537,98.427
2024-06-29 14:30:00,13.602,120.807,12.115,101.15,12.091,100.639,14.57,95.297,13.565,100.405,12.103,99.075,13.542,95.712,12.046,103.074,12.553,101.238,14.039,94.386
2024-06-29 15:00:00,13.602,115.81,12.616,101.659,12.592,100.639,14.57,93.312,13.565,99.458,12.604,99.075,15.544,90.478,12.547,104.58,13.555,98.201,14.039,94.386
2024-06-29 15:30:00,14.103,115.81,12.616,99.097,13.093,98.652,15.071,93.312,13.565,97.543,13.105,97.614,16.045,87.794,12.547,103.577,13.555,96.664,14.039,92.84
2024-06-29 16:00:00,13.602,119.01,12.616,99.613,13.093,98.652,14.57,93.312,14.066,98.503,13.105,96.632,15.544,94.679,13.049,103.074,14.055,96.149,14.54,93.357
2024-06-29 16:30:00,14.604,113.949,12.616,100.639,13.093,98.652,15.071,92.309,15.068,97.06,13.105,98.59,15.044,104.199,13.049,104.079,13.054,98.201,15.041,88.64
2024-06-29 17:00:00,14.103,113.01,13.117,99.613,13.594,97.144,15.071,94.308,14.066,96.089,13.607,97.124,21.55,46.199,13.049,102.569,14.556,96.149,14.54,94.386
2024-06-29 17:30:00,14.604,107.741,12.616,98.58,13.594,95.619,16.072,87.713,15.068,94.62,13.105,98.103,17.046,89.945,13.049,103.577,13.555,95.115,15.542,87.035
2024-06-29 18:00:00,14.604,98.223,13.117,97.541,13.594,90.949,14.57,89.26,14.066,95.601,13.607,93.647,24.051,59.758,13.049,103.577,14.556,89.334,14.039,89.701
2024-06-29 18:30:00,14.604,95.109,12.616,95.971,13.594,91.999,14.57,87.713,14.066,95.601,13.105,93.647,23.551,64.716,13.049,102.569,14.055,91.455,14.039,87.572
2024-06-29 19:00:00,13.602,96.673,13.117,95.445,13.594,89.36,13.568,88.746,13.065,95.601,13.105,91.114,24.551,58.501,12.547,101.554,14.556,90.397,13.537,89.701
2024-06-29 19:30:00,13.101,94.584,12.616,95.445,13.594,88.827,13.568,89.26,13.065,95.111,12.604,91.624,17.046,66.546,12.046,102.569,13.555,86.112,13.036,90.754
2024-06-29 20:00:00,13.101,95.631,12.115,92.789,13.093,88.827,13.568,89.773,13.065,95.601,12.103,92.639,13.542,82.292,12.046,101.554,13.054,89.334,13.036,90.229
2024-06-29 20:30:00,12.6,104.296,12.115,95.971,12.592,89.36,13.067,87.713,12.564,97.543,12.103,93.143,15.044,83.962,11.545,101.554,12.553,88.8,12.534,95.407
2024-06-29 21:00:00,12.098,96.153,11.614,92.789,12.592,93.561,12.066,90.283,11.562,94.127,12.103,90.603,13.041,91.539,11.545,102.062,12.553,93.032,11.531,93.357
2024-06-29 21:30:00,10.595,106.764,11.113,94.917,12.091,87.755,9.059,97.254,10.058,97.543,11.1,90.603,11.539,93.64,11.043,100.021,12.052,85.028,9.022,96.421
2024-06-29 22:00:00,9.592,108.712,9.61,97.02,10.587,94.594,8.057,100.139,8.555,99.932,9.094,97.614,9.034,98.766,9.539,101.045,11.05,88.8,7.516,100.405
2024-06-29 22:30:00,9.091,108.712,8.607,101.659,9.082,96.637,7.556,102.029,7.552,101.814,7.589,101.479,7.03,108.484,8.034,102.062,9.547,94.596,7.014,102.354
2024-06-29 23:00:00,9.592,111.591,8.106,103.178,8.581,99.649,7.556,103.428,7.552,103.207,7.087,101.479,7.03,106.122,8.034,104.58,9.046,96.664,7.014,102.837
2024-06-29 23:30:00,9.592,107.253,8.106,103.178,8.581,100.639,8.057,103.891,8.555,103.668,7.087,102.429,9.034,94.679,7.532,104.58,8.544,99.219,7.516,103.797
2024-06-30 00:00:00,9.091,112.065,8.106,104.182,8.581,101.621,7.556,103.428,8.053,102.744,7.589,102.429,8.032,103.714,8.034,104.58,9.046,98.201,7.516,103.318
2024-06-30 00:30:00,9.091,107.253,8.106,102.673,8.581,100.639,7.556,103.428,8.053,102.744,7.589,102.429,8.032,99.77,8.034,104.079,9.046,96.149,7.014,103.797
2024-06-30 01:00:00,9.091,110.158,8.106,103.178,8.581,101.621,7.556,103.891,7.552,102.744,7.589,102.429,8.533,95.712,8.034,104.079,9.046,96.149,7.014,102.837
2024-06-30 01:30:00,9.091,118.557,7.605,102.673,8.079,100.639,8.057,103.891,8.053,103.668,7.087,102.901,8.032,100.269,7.532,104.58,8.544,97.178,7.516,103.318
2024-06-30 02:00:00,9.592,118.103,8.106,104.182,8.079,101.131,8.558,104.811,8.555,104.128,7.589,102.901,9.034,97.247,8.034,105.079,9.046,99.219,8.018,103.797
2024-06-30 02:30:00,10.094,113.48,8.607,102.673,8.581,101.621,9.059,104.352,9.056,103.668,8.09,103.841,9.034,98.766,8.535,105.576,9.046,99.726,8.52,103.797
2024-06-30 03:00:00,10.094,115.347,9.109,102.673,9.082,102.11,9.059,104.352,9.056,104.128,8.592,102.901,9.535,95.712,9.037,104.079,10.048,96.149,8.52,103.318
2024-06-30 03:30:00,10.094,111.591,9.109,103.178,9.584,102.11,9.059,104.352,9.056,103.207,8.592,103.372,9.535,95.196,9.037,104.079,10.048,95.633,8.52,103.318
2024-06-30 04:00:00,10.094,117.19,9.109,102.673,9.584,102.11,9.059,104.352,9.557,103.207,8.592,102.901,9.535,96.737,9.037,104.079,9.547,98.201,9.022,103.318
2024-06-30 04:30:00,10.094,118.557,9.109,103.681,9.584,101.131,9.059,103.891,9.557,104.128,8.592,102.429,9.535,97.755,9.037,104.079,9.547,99.219,9.022,102.837
2024-06-30 05:00:00,10.094,118.103,9.109,103.681,9.584,102.11,9.059,103.891,9.557,105.041,8.592,102.429,9.535,97.755,9.037,104.58,10.048,98.71,9.022,103.318
2024-06-30 05:30:00,10.094,121.252,9.109,102.167,9.584,100.639,9.561,103.891,9.557,103.207,9.094,102.429,9.535,101.263,9.037,105.079,10.048,96.149,9.022,102.837
2024-06-30 06:00:00,10.094,122.139,9.109,102.673,9.584,102.11,9.561,103.428,10.058,103.668,9.094,101.954,9.535,103.714,9.037,104.58,10.048,99.219,9.524,103.318
2024-06-30 06:30:00,10.595,124.33,9.109,102.673,10.085,101.131,10.563,101.559,10.058,103.207,9.094,102.901,9.535,105.164,9.539,104.58,10.048,99.219,10.026,102.354
2024-06-30 07:00:00,10.595,124.33,9.61,102.673,10.085,101.621,10.563,100.614,10.559,102.744,9.595,101.954,10.537,102.739,9.539,104.58,10.048,100.735,10.026,100.405
2024-06-30 07:30:00,10.595,119.461,9.61,102.673,10.085,101.621,10.563,99.184,10.559,102.28,9.595,101.954,10.537,103.228,9.539,104.079,10.549,99.726,10.026,99.42
2024-06-30 08:00:00,11.096,109.195,10.111,102.167,10.587,97.648,11.064,93.811,11.061,100.876,9.595,100.522,10.537,98.262,9.539,103.074,10.549,97.69,10.528,95.407
2024-06-30 08:30:00,12.098,91.941,10.111,94.387,11.088,93.042,12.567,84.571,12.063,93.632,10.097,96.139,12.54,86.162,10.04,101.554,11.05,91.982,12.033,87.572
2024-06-30 09:00:00,12.098,91.941,10.612,90.094,12.091,84.497,12.567,87.713,12.063,93.632,11.1,89.06,13.542,80.607,10.542,96.39,12.052,86.653,12.033,90.229
2024-06-30 09:30:00,12.098,95.109,11.113,90.636,11.589,87.755,12.066,86.15,12.063,93.632,11.1,88.023,14.543,80.607,10.542,98.474,12.052,90.397,12.033,89.701
2024-06-30 10:00:00,12.098,96.153,11.113,90.094,12.091,86.134,12.567,88.23,12.063,93.632,11.1,90.09,14.042,78.906,11.043,95.865,12.052,88.265,12.033,91.279
2024-06-30 10:30:00,12.098,98.223,11.113,95.971,12.091,89.36,12.567,89.26,12.063,92.638,11.601,92.132,13.041,85.066,11.043,99.507,12.052,89.866,12.033,91.801
2024-06-30 11:00:00,12.6,94.059,11.113,93.856,12.091,90.421,13.067,87.713,12.564,89.615,11.1,91.624,13.542,82.851,11.043,96.39,12.052,89.334,12.534,87.572
2024-06-30 11:30:00,13.101,94.059,11.614,90.094,12.091,87.755,13.067,85.625,13.065,90.629,12.103,90.09,14.543,79.475,11.545,94.282,12.052,88.8,13.036,87.572
2024-06-30 12:00:00,13.101,90.338,11.614,88.458,12.592,87.755,14.069,84.042,13.565,88.081,12.103,86.979,14.042,80.042,11.545,93.219,13.054,90.927,13.537,85.956
2024-06-30 12:30:00,13.101,90.874,12.616,90.636,12.592,87.217,13.568,81.907,13.565,88.081,12.604,86.979,14.543,81.732,12.547,92.149,13.054,88.265,13.537,81.012
2024-06-30 13:00:00,13.101,92.473,12.616,87.909,13.093,86.134,13.067,86.15,13.065,90.629,12.604,84.873,14.543,79.475,12.547,92.149,13.054,87.192,13.036,86.497
2024-06-30 13:30:00,13.101,102.295,12.115,91.176,12.592,88.827,13.568,87.193,13.065,90.123,12.604,88.542,13.542,82.851,12.046,91.612,12.553,86.653,13.537,88.107
2024-06-30 14:00:00,13.101,93.531,12.115,91.715,12.592,88.827,13.568,85.625,13.065,91.134,12.103,88.542,15.044,80.607,12.046,94.282,12.553,89.866,13.036,87.035
2024-06-30 14:30:00,13.101,103.298,12.115,90.636,13.093,86.676,13.568,90.283,13.065,92.638,12.604,89.576,15.044,80.042,12.046,93.751,13.054,88.8,13.036,90.754
2024-06-30 15:00:00,14.103,99.25,12.115,94.387,12.592,90.949,14.57,85.625,13.565,90.123,12.103,94.148,14.543,86.708,12.046,96.913,13.054,90.927,13.537,85.956
2024-06-30 15:30:00,13.101,114.417,12.616,91.715,13.594,88.292,13.067,92.811,13.065,95.601,13.105,90.603,14.042,85.615,13.049,95.339,13.555,88.8,13.036,93.357
2024-06-30 16:00:00,12.6,117.19,12.115,94.917,12.592,94.594,13.568,93.811,13.065,97.06,12.103,94.648,12.039,106.598,12.046,98.991,12.553,97.178,13.036,92.84
2024-06-30 16:30:00,12.6,115.347,12.115,95.445,12.592,94.594,13.067,94.308,12.564,97.06,12.604,95.643,13.542,98.262,12.046,99.507,12.553,94.596,12.534,95.915
2024-06-30 17:00:00,13.602,116.271,12.115,96.496,12.592,94.079,13.568,94.308,13.065,95.601,12.103,97.124,12.54,108.484,12.046,99.507,12.553,96.149,13.036,92.321
2024-06-30 17:30:00,13.602,107.741,12.616,95.971,13.093,94.079,14.069,89.773,13.565,95.111,12.604,94.148,14.042,91.009,12.547,100.021,13.054,94.596,14.039,90.229
2024-06-30 18:00:00,14.103,96.153,12.616,94.917,13.594,93.042,16.573,82.443,15.068,88.081,12.604,94.648,15.544,83.962,12.547,98.991,13.555,91.455,15.542,82.676
2024-06-30 18:30:00,13.602,100.779,13.618,90.636,14.095,88.827,13.568,88.746,13.565,92.138,14.108,88.023,21.049,63.488,13.55,94.811,14.556,89.866,13.036,89.171
2024-06-30 19:00:00,13.101,107.741,13.117,93.856,13.594,90.421,13.067,92.309,13.065,94.127,13.105,93.143,13.542,89.945,13.049,96.39,13.054,90.397,12.534,93.357
2024-06-30 19:30:00,13.101,111.591,12.115,94.387,13.093,92.522,13.067,92.309,13.065,95.111,12.103,94.148,13.041,92.067,12.547,98.991,13.054,91.982,12.534,94.386
2024-06-30 20:00:00,13.101,113.01,12.115,97.02,12.592,96.129,13.067,90.283,12.564,93.632,12.103,97.124,13.041,89.945,12.046,98.474,12.553,93.032,12.534,91.801
2024-06-30 20:30:00,12.6,97.191,12.115,93.856,13.093,92.522,12.567,87.713,12.564,93.136,12.103,93.143,13.041,88.334,12.046,98.991,13.054,93.032,12.534,91.801
2024-06-30 21:00:00,12.6,105.781,12.115,91.715,13.093,86.676,12.567,90.283,12.564,94.62,12.103,90.09,12.54,88.334,12.046,96.39,12.553,89.866,12.033,91.279
2024-06-30 21:30:00,12.098,109.677,12.115,93.323,12.592,87.755,12.066,93.811,12.063,96.575,11.601,90.603,12.54,89.41,11.545,96.913,12.553,90.397,11.531,94.386
2024-06-30 22:00:00,11.597,114.417,11.614,94.387,12.091,93.042,11.565,96.279,11.562,97.06,11.1,95.147,11.539,95.712,11.545,98.474,12.052,94.596,11.029,95.407
2024-06-30 22:30:00,11.096,118.557,11.614,97.02,11.589,96.637,10.563,98.704,11.061,98.024,11.1,97.124,10.537,100.767,11.043,98.474,11.551,95.633,10.026,98.925
2024-06-30 23:00:00,10.595,119.461,10.612,98.58,11.088,97.648,9.561,101.559,10.058,100.405,10.097,99.559,10.537,99.269,10.542,101.045,11.05,99.219,9.524,101.383
2024-06-30 23:30:00,10.094,112.538,10.111,99.613,11.088,98.151,8.558,102.029,9.056,100.876,9.595,101.001,10.537,93.64,10.542,102.062,11.05,95.115,8.52,101.383
2024-07-01 00:00:00,9.592,115.81,9.109,100.639,9.584,100.145,8.057,103.428,8.053,101.814,8.09,100.522,9.034,98.262,9.037,101.045,10.048,96.149,7.516,101.87
2024-07-01 00:30:00,9.592,119.911,8.607,101.15,9.082,101.131,7.556,103.428,7.552,102.744,7.589,102.429,10.537,95.196,8.535,103.074,9.547,97.69,7.014,102.837
2024-07-01 01:00:00,9.592,123.894,8.607,101.659,8.581,102.597,8.057,104.811,8.053,103.207,7.087,101.954,10.036,96.225,8.535,102.569,9.547,97.69,7.516,103.318
2024-07-01 01:30:00,9.592,121.252,8.607,102.673,8.581,102.597,8.558,104.811,8.555,103.668,7.589,102.429,8.533,105.644,8.535,103.074,9.046,100.231,8.018,103.797
2024-07-01 02:00:00,9.091,124.33,8.607,101.659,9.082,101.621,8.057,104.811,8.555,103.207,8.09,102.901,8.533,107.544,8.535,103.577,9.046,101.238,8.018,103.318
