,regen3,regen3,regen6,regen6,norway,norway,regen1,regen1,regen7,regen7,regen5,regen5,cat_bield,cat_bield,regen4,regen4,great_wood,great_wood,regen2,regen2
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2024-05-17 05:30:00,14.604,85.449,13.117,90.636,13.594,88.827,14.57,82.443,13.565,91.134,13.607,83.81,13.542,85.066,13.55,87.262,14.055,83.391,13.537,86.497
2024-05-17 06:00:00,14.604,87.636,12.616,92.789,13.594,90.949,14.57,82.978,14.066,89.105,14.108,84.342,13.542,87.252,13.55,87.811,14.055,83.938,13.537,85.956
2024-05-17 06:30:00,15.105,86.546,13.117,93.323,13.594,92.522,14.57,84.042,14.066,90.123,14.108,83.276,13.041,88.334,13.55,87.811,14.055,84.484,14.54,83.777
2024-05-17 07:00:00,15.105,85.998,13.618,91.715,14.095,89.891,15.071,82.443,14.567,88.081,14.108,83.81,14.543,86.708,13.55,90.534,14.556,84.484,14.54,84.87
2024-05-17 07:30:00,16.106,83.238,13.618,92.253,14.596,89.891,15.571,82.443,15.569,86.531,14.108,84.342,15.544,82.851,14.051,88.359,15.057,84.484,15.542,82.123
2024-05-17 08:00:00,15.605,87.092,14.62,90.094,15.097,85.59,15.571,80.829,15.569,86.531,15.11,82.74,17.547,74.873,14.552,87.811,15.558,81.19,15.041,82.676
2024-05-17 08:30:00,16.607,78.747,14.62,87.909,15.097,86.676,17.574,75.338,17.071,81.793,14.609,82.203,15.544,81.732,14.552,88.359,15.057,84.484,17.046,78.768
2024-05-17 09:00:00,16.106,83.793,16.122,82.339,15.598,82.289,16.072,80.829,16.069,83.916,16.112,77.848,19.048,70.158,16.055,81.121,16.559,80.082,16.044,79.332
2024-05-17 09:30:00,15.605,81.565,15.121,84.026,15.598,83.948,16.072,80.829,16.069,83.388,15.11,81.124,17.046,76.612,15.053,86.159,15.558,81.19,16.044,79.894
2024-05-17 10:00:00,15.605,84.346,15.121,85.143,15.097,86.676,15.571,80.829,15.569,84.967,15.611,81.124,17.547,74.29,15.053,85.606,16.058,82.293,15.542,82.123
2024-05-17 10:30:00,15.605,83.238,15.121,85.7,15.097,85.59,15.571,82.978,16.069,85.49,15.11,82.203,17.046,76.034,14.552,86.159,15.558,82.293,15.542,80.454
2024-05-17 11:00:00,15.605,87.636,15.121,84.026,15.097,83.948,15.071,84.042,15.068,87.049,15.11,81.665,17.046,76.034,14.552,86.711,15.558,82.293,15.041,84.87
2024-05-17 11:30:00,15.105,91.408,14.62,86.255,15.097,85.59,14.57,86.15,15.068,90.123,14.609,84.342,17.547,77.188,14.552,87.811,15.558,84.484,14.54,85.956
2024-05-17 12:00:00,14.103,99.25,14.62,89.005,14.596,86.676,14.069,92.811,14.567,94.62,14.609,87.502,15.544,85.066,14.051,90.534,14.556,87.192,14.039,91.801
2024-05-17 12:30:00,14.604,100.271,14.119,92.253,14.095,91.475,14.57,93.811,14.567,95.601,13.607,92.639,14.543,103.714,14.051,94.282,14.055,90.927,14.54,93.357
2024-05-17 13:00:00,15.105,93.531,14.119,92.789,14.095,95.107,15.571,87.713,15.068,91.134,13.607,92.639,15.544,88.334,13.55,95.339,14.556,90.927,15.041,87.572
2024-05-17 13:30:00,15.605,85.998,14.62,89.55,14.596,87.755,15.571,84.571,15.569,90.123,14.609,88.023,16.546,83.407,14.051,93.219,15.057,88.8,15.542,84.87
2024-05-17 14:00:00,15.605,88.721,14.62,87.359,15.097,85.59,16.072,81.907,15.569,86.531,14.609,84.873,17.547,73.705,14.552,90.534,15.057,83.391,15.542,83.228
2024-05-17 14:30:00,15.605,89.262,15.121,86.255,15.097,86.676,15.571,84.042,15.569,89.105,15.11,83.81,16.546,79.475,14.552,87.262,15.558,83.391,15.542,85.414
2024-05-17 15:00:00,15.605,86.546,14.62,86.808,15.097,87.755,15.571,83.511,16.069,86.012,15.11,84.873,18.548,76.034,14.552,89.449,15.558,86.653,15.542,83.228
2024-05-17 15:30:00,16.607,80.442,15.121,86.808,15.598,86.134,17.073,80.829,16.57,83.916,15.11,82.74,19.048,73.705,15.053,88.359,15.558,83.391,16.545,78.768
2024-05-17 16:00:00,17.108,79.878,15.621,84.026,16.099,82.289,18.074,75.338,18.072,77.467,16.112,80.039,21.55,65.328,15.554,84.494,16.559,80.637,19.049,70.686
2024-05-17 16:30:00,17.108,75.892,16.122,81.206,16.099,81.175,18.074,75.338,18.072,76.369,17.114,76.744,23.551,61.631,16.055,82.814,16.559,78.409,18.549,71.275
2024-05-17 17:00:00,17.108,76.466,16.623,78.921,16.6,80.053,17.574,74.779,17.571,78.559,17.114,78.398,23.05,56.601,16.556,81.687,17.06,76.724,17.547,74.771
2024-05-17 17:30:00,17.108,77.038,16.623,79.494,16.6,78.357,17.574,74.779,17.571,80.722,16.613,76.189,18.548,68.36,16.055,81.687,17.06,76.16,17.046,73.613
2024-05-17 18:00:00,17.108,79.878,16.122,80.066,16.6,80.053,17.574,74.779,17.571,79.644,16.613,76.189,18.548,67.757,16.055,82.252,17.06,77.849,17.547,75.348
2024-05-17 18:30:00,17.608,79.313,16.623,79.494,16.6,81.733,17.073,77.555,17.571,81.793,16.613,76.189,19.048,68.961,16.055,81.121,17.06,76.16,17.046,74.771
2024-05-17 19:00:00,16.607,84.346,16.623,80.066,16.6,77.788,16.573,80.829,16.57,83.388,16.613,77.848,20.549,62.252,16.055,83.376,17.56,76.16,16.044,81.569
2024-05-17 19:30:00,15.605,88.721,15.621,86.808,16.099,85.59,15.071,90.792,15.569,92.138,15.611,84.873,17.547,75.455,15.554,88.359,16.058,82.293,15.041,91.279
2024-05-17 20:00:00,15.105,96.153,15.121,91.176,15.598,89.36,14.069,94.308,15.068,93.136,14.609,90.09,17.547,79.475,14.552,93.219,15.558,85.028,14.039,93.357
2024-05-17 20:30:00,14.604,99.25,14.62,92.789,15.097,92.522,13.067,96.279,14.066,95.111,14.108,91.624,14.543,88.873,14.552,94.811,14.556,88.265,13.036,96.925
2024-05-17 21:00:00,13.602,107.741,14.119,94.917,14.095,92.522,12.567,99.663,13.065,96.575,13.607,94.648,13.041,95.712,13.55,96.39,14.055,90.927,12.033,98.427
2024-05-17 21:30:00,13.101,109.195,13.618,95.445,13.093,95.107,12.567,98.704,12.063,98.503,12.604,96.139,12.039,100.269,13.049,97.955,13.555,94.076,11.029,100.405
2024-05-17 22:00:00,12.6,114.417,12.616,97.541,12.592,96.637,11.064,101.559,11.061,98.503,11.601,97.614,11.038,104.199,12.547,100.021,12.553,96.149,10.026,100.405
2024-05-17 22:30:00,12.098,117.647,11.614,99.097,12.091,97.648,10.563,103.428,10.559,100.405,10.599,98.59,10.537,105.644,11.545,98.991,12.052,98.201,9.524,101.383
2024-05-17 23:00:00,12.098,116.271,11.113,99.097,11.088,96.637,11.064,104.352,10.058,101.346,10.097,99.559,10.537,105.644,11.043,102.062,12.052,99.219,10.026,101.87
2024-05-17 23:30:00,11.597,119.911,11.113,98.58,10.587,97.648,11.064,103.428,10.058,101.814,10.097,100.042,10.537,107.072,11.043,100.534,11.05,98.201,10.026,101.87
2024-05-18 00:00:00,12.098,119.911,11.113,100.127,10.085,98.151,10.563,103.891,10.058,102.28,9.595,100.042,10.537,107.544,10.542,100.021,11.05,99.219,10.026,101.87
2024-05-18 00:30:00,12.098,117.19,11.113,99.613,9.584,98.151,10.563,103.428,9.557,100.405,9.094,100.042,10.036,108.015,10.04,101.045,11.05,100.231,10.026,101.383
2024-05-18 01:00:00,11.597,113.01,10.612,99.613,9.082,99.152,10.563,103.428,9.557,104.128,9.094,101.001,9.535,107.072,10.04,101.554,10.549,100.735,9.524,102.354
2024-05-18 01:30:00,11.096,116.271,10.111,99.613,9.082,101.131,9.561,103.891,9.557,101.814,9.094,101.954,9.535,107.544,10.04,101.554,10.549,100.231,9.524,102.837
2024-05-18 02:00:00,11.096,117.19,10.111,100.127,8.581,99.152,9.059,105.269,9.056,103.207,9.094,102.429,9.535,108.484,10.542,101.554,10.048,100.231,9.022,102.837
2024-05-18 02:30:00,10.595,117.647,10.111,102.167,8.079,99.152,9.059,105.725,9.056,102.744,8.592,102.901,9.034,108.951,10.04,100.534,9.547,101.238,9.022,103.318
2024-05-18 03:00:00,10.094,121.252,9.61,100.127,8.079,100.639,9.059,105.269,8.555,102.28,8.09,101.479,9.034,108.484,9.539,101.045,9.046,102.739,8.52,103.318
2024-05-18 03:30:00,10.094,121.252,9.61,101.15,7.577,101.131,9.059,106.632,8.555,102.744,8.09,101.954,8.533,108.484,9.037,101.554,8.544,101.74,8.52,102.837
2024-05-18 04:00:00,10.094,121.252,9.109,101.15,7.075,100.639,9.059,106.18,8.555,104.128,8.09,101.954,8.533,108.484,9.037,102.062,9.547,102.24,8.52,104.75
2024-05-18 04:30:00,10.094,121.252,9.61,102.167,7.075,100.639,8.558,106.632,8.053,103.207,8.09,101.001,8.533,108.484,9.539,104.079,9.547,102.24,8.018,102.837
2024-05-18 05:00:00,9.592,121.252,9.109,101.659,7.075,101.621,8.558,105.725,8.053,103.668,8.09,102.429,8.533,108.484,8.535,102.569,9.046,102.739,8.018,104.75
2024-05-18 05:30:00,9.592,121.252,9.109,101.659,7.075,102.11,8.558,106.632,8.555,103.207,8.09,101.954,8.533,108.484,8.535,102.569,9.046,102.24,8.018,103.797
2024-05-18 06:00:00,10.595,124.33,9.109,102.167,7.577,102.11,9.561,107.083,9.056,103.668,8.09,102.429,8.032,108.484,8.535,102.569,9.046,102.739,9.022,103.797
2024-05-18 06:30:00,11.096,124.33,9.61,102.167,7.075,101.621,12.567,106.18,10.058,103.668,8.592,102.429,9.034,108.951,9.539,103.577,9.046,102.739,10.528,103.318
2024-05-18 07:00:00,12.6,112.065,11.113,101.659,7.577,102.11,14.57,103.891,11.061,103.668,10.097,102.901,10.036,109.88,11.545,104.58,10.048,102.24,11.029,103.318
2024-05-18 07:30:00,15.105,108.712,12.115,101.659,8.581,102.11,17.574,84.571,13.065,103.668,10.599,102.901,11.038,108.015,12.547,99.507,11.05,96.149,12.534,102.354
2024-05-18 08:00:00,17.108,88.18,13.117,97.02,11.088,102.597,18.575,80.288,14.567,98.981,12.604,101.954,12.039,108.484,13.55,94.282,13.555,93.555,14.54,94.897
2024-05-18 08:30:00,18.109,79.878,14.119,94.387,12.592,101.131,20.076,64.434,15.569,84.442,15.11,91.624,13.542,109.417,15.554,91.612,15.558,87.192,15.542,85.414
2024-05-18 09:00:00,18.61,67.705,15.121,87.909,14.095,97.144,19.075,65.024,17.071,79.644,16.613,77.848,15.044,106.598,16.556,80.554,17.06,77.849,16.545,78.202
2024-05-18 09:30:00,19.611,64.109,16.623,81.206,16.099,82.289,20.576,59.054,18.072,74.153,17.615,71.123,18.548,74.873,17.558,74.213,17.56,69.865,18.048,73.031
2024-05-18 10:00:00,20.612,59.232,17.123,73.688,17.101,74.917,20.576,56.619,19.573,65.018,18.115,67.092,20.049,63.488,18.059,71.269,18.061,66.363,19.55,62.252
2024-05-18 10:30:00,21.112,59.847,18.125,69.531,18.603,67.242,22.077,56.619,21.075,62.076,19.617,62.389,23.05,55.965,19.06,67.085,19.062,62.813,20.551,57.902
2024-05-18 11:00:00,21.612,56.759,19.126,65.906,19.104,61.753,22.077,53.536,22.575,58.49,19.617,61.197,24.551,50.154,19.561,63.439,20.062,59.216,21.052,58.529
2024-05-18 11:30:00,22.113,56.759,19.626,63.459,19.604,62.37,21.577,56.619,22.075,57.886,20.619,57.582,26.051,48.843,20.061,64.66,20.563,61.021,21.052,59.154
2024-05-18 12:00:00,22.113,55.514,20.127,62.225,19.604,62.985,22.578,52.291,22.575,56.674,21.119,57.582,26.551,49.499,20.562,61.595,20.062,59.819,21.553,56.011
2024-05-18 12:30:00,22.613,54.889,20.627,59.74,20.105,60.513,23.078,52.291,23.076,58.49,21.119,56.974,28.051,38.783,21.062,57.867,20.563,58.006,22.053,56.011
2024-05-18 13:00:00,21.112,57.998,21.127,58.488,20.605,58.64,21.077,56.619,22.075,59.692,22.12,53.291,31.049,37.411,21.563,57.867,21.563,56.791,22.053,56.011
2024-05-18 13:30:00,22.113,55.514,21.127,59.115,20.105,63.599,22.077,56.619,22.075,63.258,20.619,56.974,30.05,38.783,20.562,57.867,21.063,58.612,21.553,57.902
2024-05-18 14:00:00,21.612,59.232,20.627,62.843,20.605,61.753,21.577,56.619,22.075,60.887,21.119,58.793,30.05,35.34,20.061,63.439,21.563,58.006,21.553,56.643
2024-05-18 14:30:00,22.113,54.889,20.627,59.74,20.605,59.891,23.078,51.039,23.576,55.455,20.619,56.974,28.55,43.527,20.562,62.826,21.563,58.612,24.555,50.241
2024-05-18 15:00:00,21.112,53.634,22.128,55.33,21.606,57.383,21.577,51.039,22.075,54.843,22.62,52.672,33.547,42.181,21.563,57.867,22.064,54.344,21.553,51.536
2024-05-18 15:30:00,21.112,51.742,21.127,52.776,20.605,55.483,21.077,52.915,21.075,57.886,21.119,51.428,28.55,38.098,20.562,56.612,21.063,53.729,21.052,53.465
2024-05-18 16:00:00,21.112,44.692,20.127,62.843,20.605,53.568,22.077,46.604,22.075,50.513,20.118,53.909,30.05,31.853,19.561,59.738,21.063,52.495,23.054,46.972
2024-05-18 16:30:00,21.112,54.889,21.127,52.133,20.605,48.381,21.577,51.039,22.075,56.066,21.619,47.659,25.551,39.466,20.061,55.982,21.063,48.762,21.553,50.889
2024-05-18 17:00:00,21.612,49.199,20.627,55.33,20.105,58.64,23.078,47.243,23.076,50.513,21.119,50.178,28.55,37.411,20.061,60.358,21.063,53.729,23.554,47.629
2024-05-18 17:30:00,21.612,49.199,22.128,48.897,21.106,52.926,23.578,44.678,23.076,49.888,22.12,47.025,26.551,40.827,21.062,53.448,21.563,48.135,23.554,44.324
2024-05-18 18:00:00,21.112,49.199,21.628,47.592,20.605,50.989,22.578,44.678,22.575,49.888,22.12,44.473,33.547,33.95,20.562,50.89,22.064,45.613,23.054,44.989
2024-05-18 18:30:00,21.112,53.005,21.628,48.897,20.605,54.208,21.577,48.515,22.075,51.759,21.619,47.025,26.051,38.098,20.562,54.084,21.563,48.135,22.053,49.59
2024-05-18 19:00:00,19.611,56.759,21.127,52.776,20.605,54.208,20.076,56.619,20.074,60.887,21.119,48.922,29.55,46.863,19.561,55.982,21.563,50.011,20.051,56.643
2024-05-18 19:30:00,19.11,62.898,19.626,60.986,19.104,66.035,18.575,70.822,18.572,75.264,20.118,58.793,33.048,34.646,18.559,59.116,21.063,56.181,17.547,74.193
2024-05-18 20:00:00,18.61,64.712,17.624,73.099,17.602,73.172,17.574,74.779,17.071,82.326,17.615,73.39,20.049,60.384,18.059,67.085,18.561,62.813,16.044,80.454
2024-05-18 20:30:00,17.608,72.418,18.125,75.447,17.101,77.217,17.073,79.745,16.57,86.012,16.613,78.947,18.047,66.546,17.057,78.269,18.061,67.536,15.542,85.956
2024-05-18 21:00:00,17.108,72.418,17.624,76.03,16.6,82.289,15.071,86.672,15.068,89.105,16.613,78.947,16.546,74.29,16.556,83.376,17.56,73.318,14.039,88.64
2024-05-18 21:30:00,16.106,75.892,16.122,82.339,15.598,83.948,14.069,85.625,14.066,90.629,15.11,86.455,15.544,81.171,15.554,85.606,17.06,76.16,13.537,88.107
2024-05-18 22:00:00,15.105,81.565,14.62,86.255,14.596,86.676,12.567,89.773,12.564,92.638,13.607,89.06,14.042,85.066,14.552,83.376,15.057,79.525,12.033,92.84
2024-05-18 22:30:00,14.604,87.636,13.618,89.005,13.594,89.36,12.567,94.803,12.063,96.575,12.103,91.114,13.041,87.794,13.049,87.811,14.055,83.391,11.531,95.915
2024-05-18 23:00:00,14.103,86.546,13.117,91.715,12.592,91.475,12.066,94.308,11.562,97.06,11.601,93.647,12.54,89.945,12.547,91.612,13.555,85.571,11.029,96.421
2024-05-18 23:30:00,13.602,85.449,12.616,90.636,12.091,93.561,11.565,91.3,11.061,98.503,11.1,92.639,12.54,89.945,11.545,92.685,13.054,88.265,10.528,97.929
2024-05-19 00:00:00,13.101,87.092,12.115,91.715,11.589,93.561,11.565,93.811,11.061,98.981,10.599,93.647,11.539,91.539,11.545,91.612,13.054,87.729,10.528,96.925
2024-05-19 00:30:00,12.6,91.941,11.614,91.715,10.587,95.107,11.064,95.297,10.559,98.981,10.599,97.124,11.539,93.117,11.545,92.149,12.553,87.192,10.528,97.428
2024-05-19 01:00:00,12.098,98.737,11.113,92.253,10.587,96.129,10.563,95.789,10.058,99.458,10.097,94.148,11.539,91.009,11.545,91.612,11.551,89.334,10.026,98.427
2024-05-19 01:30:00,12.098,97.191,11.614,91.715,10.085,96.129,10.563,97.739,10.058,99.932,10.097,95.147,10.537,94.679,11.043,92.685,11.551,92.508,10.026,99.913
2024-05-19 02:00:00,12.098,100.779,11.113,93.323,10.085,96.637,10.563,98.223,10.058,100.405,10.097,95.643,10.537,96.225,11.043,92.685,11.05,92.508,10.026,99.42
2024-05-19 02:30:00,11.597,106.764,11.113,94.917,9.584,96.637,10.062,98.704,9.557,100.405,9.595,97.124,10.537,98.262,10.542,94.811,10.549,94.596,9.524,100.405
2024-05-19 03:00:00,11.096,109.195,10.612,94.917,9.584,97.648,9.561,101.559,9.056,100.876,9.094,98.103,9.535,98.262,10.04,96.913,10.549,96.664,9.022,101.383
2024-05-19 03:30:00,11.096,105.287,10.111,98.062,9.082,97.144,9.561,101.559,9.557,101.814,9.094,98.59,9.535,99.269,10.04,95.865,10.048,97.178,9.022,102.354
2024-05-19 04:00:00,10.595,109.677,10.111,95.971,8.581,99.152,9.059,102.029,9.056,101.814,8.592,100.042,9.535,102.739,9.539,97.435,10.048,96.664,9.022,101.383
2024-05-19 04:30:00,10.595,108.712,9.61,96.496,8.581,98.652,9.059,102.963,8.555,101.814,8.592,99.559,9.034,103.714,9.539,97.955,10.048,97.178,8.52,101.87
2024-05-19 05:00:00,10.094,114.417,9.61,98.062,8.079,100.639,8.558,102.963,8.555,101.814,8.09,100.042,8.533,102.739,9.037,97.955,9.046,97.178,8.52,102.837
2024-05-19 05:30:00,10.094,113.949,9.109,98.58,8.079,100.145,8.558,103.891,8.555,102.28,8.09,100.042,8.533,104.683,8.535,98.474,9.046,99.219,8.018,102.354
2024-05-19 06:00:00,10.595,111.114,9.61,99.097,8.079,99.152,9.561,103.891,8.555,103.207,8.09,101.001,8.533,101.757,9.037,99.507,9.046,99.219,9.022,102.837
2024-05-19 06:30:00,11.096,110.637,10.111,99.097,7.577,101.131,14.57,95.297,10.058,103.207,8.592,101.479,9.034,101.757,10.04,99.507,9.547,96.149,10.528,103.318
2024-05-19 07:00:00,13.101,98.737,11.113,96.496,7.577,100.145,18.074,78.653,11.562,102.744,10.097,101.479,10.537,99.77,12.046,98.474,10.048,98.71,11.531,100.405
2024-05-19 07:30:00,15.605,84.346,12.616,93.323,9.082,100.639,18.575,75.895,13.065,100.876,11.1,99.559,12.039,91.009,13.55,91.074,11.551,94.596,13.537,94.386
2024-05-19 08:00:00,18.109,71.249,13.618,90.636,12.091,101.131,20.576,63.843,15.068,91.134,12.604,96.139,13.542,84.514,14.552,90.534,14.055,85.028,15.542,84.87
2024-05-19 08:30:00,19.11,65.913,14.62,83.465,13.093,94.594,21.077,55.391,16.57,81.258,15.611,83.276,15.544,78.335,16.055,77.694,17.56,77.287,16.545,73.031
2024-05-19 09:00:00,20.111,63.504,16.122,76.03,14.596,89.891,22.077,55.391,17.571,74.709,17.114,68.829,17.547,71.94,17.057,71.861,18.061,68.703,18.048,67.115
2024-05-19 09:30:00,21.112,62.898,17.123,71.322,16.6,77.217,23.078,52.291,19.073,71.909,18.115,64.753,19.548,67.153,18.059,68.288,18.561,66.363,19.049,67.115
2024-05-19 10:00:00,22.113,57.998,18.125,70.13,18.603,69.636,24.578,50.411,20.074,65.018,19.117,65.34,21.55,62.252,19.06,65.875,19.562,66.95,20.551,57.902
2024-05-19 10:30:00,22.113,58.616,18.625,68.329,19.604,65.429,24.078,54.156,22.075,60.887,20.118,64.164,23.551,53.4,19.561,67.687,20.062,62.217,21.052,58.529
2024-05-19 11:00:00,23.113,54.889,19.626,65.906,20.605,62.37,24.078,51.666,22.575,58.49,20.118,62.389,25.051,50.154,20.061,62.211,21.063,62.217,21.553,59.777
2024-05-19 11:30:00,23.613,54.889,19.626,64.073,20.605,61.134,23.578,50.411,23.076,57.886,20.619,61.197,27.551,46.199,20.562,63.439,21.563,59.819,22.053,56.643
2024-05-19 12:00:00,23.113,56.759,20.127,62.225,20.605,64.21,23.078,56.619,22.575,60.29,21.119,58.793,26.551,46.199,21.062,59.738,21.563,58.006,21.052,60.399
2024-05-19 12:30:00,23.613,56.137,19.626,62.225,20.605,64.82,22.077,60.863,21.575,62.668,21.619,57.582,30.05,38.098,20.562,60.358,22.564,58.006,20.551,64.089
2024-05-19 13:00:00,24.113,56.137,19.626,65.906,20.605,64.82,22.578,56.619,22.575,62.668,20.619,62.982,30.549,41.505,19.561,67.687,21.563,61.62,20.551,61.018
2024-05-19 13:30:00,24.113,54.262,20.127,61.606,21.106,64.82,22.578,60.262,21.075,64.433,21.619,59.396,30.05,40.827,20.061,62.211,22.564,58.006,20.551,63.478
2024-05-19 14:00:00,23.613,56.759,20.627,62.843,20.605,63.599,23.578,54.156,21.575,62.076,21.119,61.197,35.545,36.722,20.061,66.481,22.564,57.399,22.553,56.643
2024-05-19 14:30:00,23.613,55.514,20.627,60.986,21.106,61.753,23.078,52.915,22.575,57.886,21.619,60.598,34.047,38.783,21.062,62.826,21.563,59.819,23.054,54.741
2024-05-19 15:00:00,23.113,56.137,22.128,55.33,21.106,61.134,23.578,54.774,22.575,60.29,22.12,56.364,33.048,39.466,21.563,61.595,22.564,56.791,24.555,51.536
2024-05-19 15:30:00,22.113,58.616,21.628,57.229,21.106,65.429,21.577,57.23,21.575,60.887,21.619,58.188,33.048,42.855,21.062,62.826,21.563,59.216,21.553,56.643
2024-05-19 16:00:00,18.109,94.059,20.127,59.74,20.605,62.985,18.074,86.15,17.571,86.012,20.118,61.197,24.551,44.867,20.061,60.978,21.063,58.612,18.048,81.569
2024-05-19 16:30:00,17.108,101.791,17.123,80.066,17.602,81.733,17.574,87.193,16.57,92.638,17.114,82.74,17.547,101.263,17.057,91.612,18.561,77.287,17.046,90.754
2024-05-19 17:00:00,16.607,109.195,15.621,92.253,17.101,92.522,16.072,93.312,16.069,95.111,15.611,92.639,17.547,105.644,16.055,94.282,17.56,83.391,16.044,93.872
2024-05-19 17:30:00,15.105,120.36,15.121,96.496,16.099,95.107,15.071,95.789,15.569,98.503,15.11,97.124,15.544,107.072,15.053,100.021,16.058,93.032,14.54,96.925
2024-05-19 18:00:00,15.605,117.19,14.62,97.541,15.097,97.648,16.072,97.254,15.569,100.876,14.108,95.147,14.543,108.015,14.552,100.534,15.057,96.664,15.542,97.929
2024-05-19 18:30:00,15.105,119.911,15.121,100.127,15.097,99.152,16.072,96.767,16.069,98.024,15.11,99.559,17.046,109.88,15.053,101.554,15.558,93.032,16.044,93.872
2024-05-19 19:00:00,16.106,121.252,15.121,97.541,15.598,99.152,16.573,97.739,16.57,98.024,15.11,98.103,17.547,113.972,14.552,99.507,15.558,94.596,16.044,95.407
2024-05-19 19:30:00,15.605,118.557,15.621,100.639,15.598,101.621,15.571,99.184,16.069,99.932,15.611,98.103,22.55,117.055,15.053,101.045,16.559,95.115,15.041,98.427
2024-05-19 20:00:00,15.605,124.33,15.121,99.613,15.598,100.145,15.071,100.139,15.068,100.405,15.11,99.559,15.544,99.77,15.053,101.045,15.558,96.664,14.54,98.925
2024-05-19 20:30:00,15.105,124.33,14.62,100.639,15.097,100.145,15.071,100.139,14.567,99.932,14.108,101.001,14.543,107.544,15.053,101.554,15.057,97.178,14.039,100.405
2024-05-19 21:00:00,14.604,124.33,14.62,101.659,14.596,100.639,14.069,101.559,14.066,99.932,14.108,101.479,14.042,107.544,14.552,102.569,15.057,98.201,13.537,100.405
2024-05-19 21:30:00,14.103,121.252,13.618,101.15,14.095,100.145,13.568,103.891,13.065,99.458,13.607,100.522,13.542,108.484,13.55,103.074,14.556,99.219,13.036,101.383
2024-05-19 22:00:00,13.602,123.458,13.618,102.167,13.594,100.639,12.567,102.497,12.564,101.814,12.604,101.954,12.54,109.417,13.049,103.074,14.055,100.231,12.033,100.895
2024-05-19 22:30:00,13.602,124.33,13.117,102.167,13.093,101.621,12.066,104.811,12.063,102.28,11.601,101.001,12.54,110.802,12.547,102.569,13.054,100.231,11.531,101.87
2024-05-19 23:00:00,13.101,124.33,12.616,102.167,12.592,100.145,12.567,104.811,11.562,102.28,11.601,101.479,12.039,110.342,12.046,103.577,12.553,100.735,11.531,102.354
2024-05-19 23:30:00,13.101,124.33,12.115,102.673,12.091,102.11,11.565,104.811,12.063,102.744,11.601,101.479,12.039,110.342,12.046,104.079,12.553,101.238,11.531,102.837
2024-05-20 00:00:00,13.101,122.139,12.616,102.673,12.091,102.11,12.066,104.811,12.063,102.744,11.601,101.954,12.039,110.342,12.046,104.079,12.553,100.735,11.531,102.354
2024-05-20 00:30:00,13.101,124.33,12.115,103.178,12.091,101.621,12.066,105.725,12.063,102.28,11.601,102.429,12.039,110.342,12.046,104.079,12.553,101.74,11.531,102.354
2024-05-20 01:00:00,13.101,117.647,12.616,103.178,12.091,102.11,12.066,103.891,12.063,102.744,11.601,101.954,12.039,110.342,12.046,104.079,12.553,102.739,11.531,102.837
2024-05-20 01:30:00,12.6,121.252,12.115,103.178,11.589,101.621,12.066,106.18,12.063,103.207,11.601,102.429,12.039,110.342,12.046,103.577,12.553,101.74,11.531,102.354
2024-05-20 02:00:00,12.6,121.252,12.115,102.673,11.589,102.597,12.066,106.18,12.063,102.744,11.601,101.954,11.539,110.802,11.545,103.577,12.052,101.238,11.531,102.354
2024-05-20 02:30:00,12.6,121.252,12.115,102.167,12.091,102.597,12.066,105.269,12.063,102.744,11.601,102.429,11.539,110.802,11.545,104.58,12.052,101.74,12.033,102.354
2024-05-20 03:00:00,12.6,121.252,12.115,102.673,12.091,102.597,12.066,105.725,12.063,102.744,11.601,101.954,11.539,109.88,12.046,104.58,12.052,102.739,11.531,102.354
2024-05-20 03:30:00,12.098,120.807,12.115,101.659,12.091,102.597,11.565,103.891,12.063,102.28,11.601,102.429,11.539,110.342,11.545,104.079,12.052,102.24,11.531,102.354
2024-05-20 04:00:00,11.597,124.33,11.614,102.673,12.091,102.597,11.064,101.559,11.562,100.876,11.1,101.954,11.038,110.802,11.545,104.079,12.052,101.238,11.029,101.383
2024-05-20 04:30:00,11.597,121.252,11.113,102.167,11.589,101.621,11.064,100.614,11.061,101.814,10.599,101.001,10.537,110.342,11.043,103.577,11.551,99.219,10.528,100.405
2024-05-20 05:00:00,11.096,120.807,10.612,102.673,11.088,101.621,10.563,101.559,11.061,102.744,10.097,101.001,10.537,110.802,11.043,103.074,11.05,99.219,10.528,101.383
2024-05-20 05:30:00,11.096,120.807,10.612,102.167,11.088,101.621,11.064,102.963,11.061,102.744,10.097,101.001,10.537,110.802,10.542,104.079,11.05,99.219,10.528,101.87
2024-05-20 06:00:00,11.096,120.807,10.612,102.673,11.088,102.11,11.064,102.963,11.061,102.744,10.097,101.479,10.537,111.26,10.542,104.58,11.05,101.238,10.528,102.354
2024-05-20 06:30:00,11.597,121.252,10.612,103.178,11.088,102.597,11.565,101.559,11.061,102.28,10.599,102.429,10.537,110.802,10.542,105.079,11.05,100.231,11.029,101.87
2024-05-20 07:00:00,12.6,119.911,10.612,101.659,11.088,102.11,12.066,96.279,11.562,101.346,10.599,101.954,11.038,110.802,11.043,104.079,11.05,99.219,11.029,100.405
